curbestlen,serial_timesteps,eprewmean,policy_entropy,explained_variance,approxkl,clipfrac,epbestrew,fps,value_loss,eplenmean,total_timesteps,time_elapsed,nupdates,epbestlen,policy_loss,curbestrew
342,2224000,74.51499999999999,1.2595232,0.5210341811180115,0.0013709913,0.0602793,92.6,2084,330.53452,491.45,142336000,67553.88442373276,1112,334,0.0005131854,91.8
335,2226000,72.406,1.2574174,0.5328883826732635,0.0025269496,0.1238203,92.6,2106,338.46164,490.74,142464000,67614.65352678299,1113,334,0.002439683,92.5
347,2228000,77.533,1.2642611,0.5345714688301086,0.0014418829,0.075972654,92.6,2149,332.33362,472.67,142592000,67674.2185883522,1114,334,0.0005389232,91.3
358,2230000,73.422,1.2693881,0.5344159007072449,0.003904399,0.2044414,92.6,2088,335.37482,490.78,142720000,67735.51745271683,1115,334,0.004496861,90.2
355,2232000,70.523,1.2672873,0.5383526384830475,0.0021656966,0.11205665,92.6,2091,326.59378,508.37,142848000,67796.7144434452,1116,334,0.0014115762,90.5
334,2234000,75.44800000000001,1.2697437,0.5519161820411682,0.0043871226,0.17951953,92.6,2122,340.46497,480.72,142976000,67857.01579999924,1117,334,0.0045917593,92.6
344,2236000,78.195,1.2684604,0.5429228246212006,0.0051605003,0.22183007,92.6,2112,351.20895,477.45,143104000,67917.61539077759,1118,334,0.0056046727,91.6
374,2238000,78.92299999999999,1.2761706,0.5720748007297516,0.0044678915,0.22356838,92.6,2123,315.68954,470.37,143232000,67977.90657520294,1119,334,0.0032465004,88.6
386,2240000,77.258,1.3007269,0.5821518003940582,0.009028333,0.33469534,92.6,2132,316.69067,486.42,143360000,68037.94692802429,1120,334,0.009714877,87.4
374,2242000,76.92199999999998,1.2768703,0.5843682587146759,0.0129611,0.39417186,92.6,2100,305.36707,489.58,143488000,68098.93476080894,1121,334,0.01227897,88.6
350,2244000,76.48700000000001,1.2767423,0.6100212633609772,0.010586473,0.38440442,92.6,2106,292.34418,494.13,143616000,68159.7015812397,1122,334,0.011022979,91.0
374,2246000,77.321,1.2899877,0.6193502843379974,0.006585789,0.26776958,92.6,2116,292.86008,485.19,143744000,68220.1898958683,1123,334,0.0060337093,88.6
358,2248000,76.80199999999999,1.2888454,0.6262417137622833,0.0036961378,0.21937694,92.6,2114,287.4106,491.38,143872000,68280.73867726326,1124,334,0.0025987478,90.2
366,2250000,73.72399999999999,1.2953442,0.6270338296890259,0.0068568382,0.2624707,92.6,2132,286.41846,498.56,144000000,68340.75625896454,1125,334,0.007894,89.4
359,2252000,75.744,1.266626,0.6311757564544678,0.0019808714,0.09458988,92.6,2101,282.1165,479.76,144128000,68401.68232679367,1126,334,0.0012116764,90.1
367,2254000,77.31099999999998,1.24108,0.642559289932251,0.0069982936,0.25712696,92.6,2111,283.63718,486.49,144256000,68462.31917619705,1127,334,0.008179705,89.3
355,2256000,76.70700000000001,1.241569,0.6393762230873108,0.0028140426,0.15089843,92.6,2114,274.79062,481.13,144384000,68522.8767580986,1128,334,0.0025139893,90.5
343,2258000,76.95300000000002,1.210881,0.6611708402633667,0.0030566643,0.12340038,92.6,2153,264.34924,490.47,144512000,68582.33185648918,1129,334,0.0021733984,91.7
360,2260000,77.84700000000001,1.2416697,0.6267471611499786,0.0036336982,0.17562695,92.6,2157,274.95486,481.13,144640000,68641.66285395622,1130,334,0.0026876242,90.0
349,2262000,76.002,1.2241768,0.6620781421661377,0.0012239905,0.058285154,92.6,2124,253.02728,499.38,144768000,68701.95261144638,1131,334,-9.267827e-05,91.1
347,2264000,76.81200000000001,1.2227137,0.6733151078224182,0.0029100212,0.13718948,92.6,2116,258.10727,491.88,144896000,68762.43528294563,1132,334,0.0032693162,91.3
375,2266000,73.56099999999999,1.2006226,0.6927388906478882,0.0020056947,0.1055215,92.6,2096,246.99387,488.39,145024000,68823.49062156677,1133,334,0.0008352644,88.5
362,2268000,79.111,1.1795964,0.7061014175415039,0.007327872,0.26928124,92.6,2086,242.1071,468.49,145152000,68884.8485443592,1134,334,0.0084314495,89.8
359,2270000,76.04,1.2024059,0.7146913707256317,0.0015943649,0.08042773,92.6,2107,230.65445,487.2,145280000,68945.58631920815,1135,334,-3.3165375e-05,90.1
351,2272000,79.413,1.1929231,0.7249534130096436,0.0053036786,0.24362886,92.6,2117,236.79231,465.67,145408000,69006.030575037,1136,334,0.006149972,90.9
343,2274000,74.862,1.2086219,0.7321158051490784,0.002939575,0.15071876,92.6,2079,223.4854,477.38,145536000,69067.57940721512,1137,334,0.0014219977,91.7
347,2276000,80.19900000000001,1.1982565,0.7523049414157867,0.0014757179,0.06485742,92.6,2116,219.0332,457.41,145664000,69128.0737798214,1138,334,-0.00023782822,91.3
362,2278000,77.976,1.1785996,0.7678379118442535,0.0015926025,0.07708984,92.6,2092,212.61734,468.64,145792000,69189.26270103455,1139,334,0.00030975128,89.8
332,2280000,77.61099999999999,1.1684247,0.7789416611194611,0.0013375839,0.0591543,92.8,2083,207.88629,461.89,145920000,69250.71734952927,1140,332,-4.3985725e-05,92.8
319,2282000,81.477,1.1636281,0.7775603085756302,0.0022862882,0.094240226,94.1,2131,206.2213,444.83,146048000,69310.82862019539,1141,319,0.0020535025,94.1
351,2284000,80.97399999999999,1.1542528,0.7939916700124741,0.0016849311,0.07616016,94.1,2112,203.16058,449.86,146176000,69371.43503165245,1142,319,0.0016434008,90.9
335,2286000,82.53400000000002,1.148361,0.7993983775377274,0.0014838476,0.06724023,94.1,2078,195.19994,434.46,146304000,69433.03003430367,1143,319,3.1769814e-05,92.5
342,2288000,81.296,1.1460665,0.8006686419248581,0.0037987276,0.1716055,94.1,2089,198.48935,446.24,146432000,69494.30630970001,1144,319,0.0043036845,91.8
323,2290000,77.13,1.1525105,0.795385479927063,0.001522927,0.072298825,94.1,2104,187.81004,465.7,146560000,69555.12129354477,1145,319,0.00032459668,93.7
311,2292000,82.124,1.1484061,0.8014897555112839,0.003914393,0.1790254,94.9,2110,199.28362,438.16,146688000,69615.78233075142,1146,311,0.0039211386,94.9
354,2294000,81.84700000000001,1.1626476,0.8056406527757645,0.00559407,0.25695896,94.9,2128,194.32504,441.13,146816000,69675.91787075996,1147,311,0.00540863,90.1
340,2296000,80.742,1.1544179,0.8101359158754349,0.0022651344,0.10610741,94.9,2109,185.69907,439.98,146944000,69736.60109210014,1148,311,0.0013114539,92.0
335,2298000,82.656,1.1473106,0.8194241374731064,0.0018406125,0.09270115,94.9,2122,183.53418,433.44,147072000,69796.89848947525,1149,311,0.000547894,92.5
340,2300000,82.775,1.1414098,0.8278470933437347,0.0024871584,0.11498046,94.9,2105,181.30565,431.85,147200000,69857.69360160828,1150,311,0.0022147556,92.0
339,2302000,82.463,1.121731,0.8274445086717606,0.016427057,0.3523125,94.9,2106,182.40887,435.17,147328000,69918.50667643547,1151,311,0.019500678,92.1
352,2304000,81.27100000000002,1.1438469,0.8456144779920578,0.004066774,0.19023047,94.9,2109,164.41107,447.09,147456000,69979.18806743622,1152,311,0.0033574798,90.8
359,2306000,80.92500000000001,1.1462965,0.8517273962497711,0.005360526,0.22425391,94.9,2108,158.39638,450.75,147584000,70039.89802312851,1153,311,0.005498083,90.1
367,2308000,79.50099999999999,1.0920439,0.8720060586929321,0.0062156008,0.2936816,94.9,2113,135.94366,464.59,147712000,70100.45824074745,1154,311,0.0068545053,89.3
359,2310000,80.154,1.0638583,0.8829315081238747,0.0035087327,0.17806244,94.9,2083,128.46976,458.46,147840000,70161.8988597393,1155,311,0.0025555203,90.1
346,2312000,80.216,1.0625849,0.8826994299888611,0.0060965046,0.23797268,94.9,2094,129.25746,457.64,147968000,70223.02805948257,1156,311,0.0063295523,91.4
379,2314000,79.30099999999999,1.0813261,0.8858244121074677,0.002477228,0.12775585,94.9,2104,128.99414,466.59,148096000,70283.86320662498,1157,311,0.0013129463,88.1
367,2316000,79.61,1.0730215,0.8881548792123795,0.00273693,0.14586914,94.9,2117,124.59318,463.5,148224000,70344.31162381172,1158,311,0.001795179,89.3
363,2318000,80.81299999999999,1.06685,0.8983847796916962,0.0023071312,0.09781641,94.9,2078,122.027115,451.67,148352000,70405.89093542099,1159,311,0.0012747314,89.7
355,2320000,81.955,1.0515252,0.9039115905761719,0.011027159,0.2786563,94.9,2099,121.51091,440.25,148480000,70466.85027813911,1160,311,0.011830276,90.5
379,2322000,76.788,1.0494037,0.9022568091750145,0.00416457,0.17980467,94.9,2124,109.03815,481.32,148608000,70527.1394674778,1161,311,0.0026290289,88.1
375,2324000,80.4,1.0419726,0.9068391397595406,0.0026140981,0.11985938,94.9,2145,115.47236,455.6,148736000,70586.81716775894,1162,311,9.5126394e-05,88.5
334,2326000,81.348,1.0413426,0.9096350893378258,0.003074917,0.15306833,94.9,2113,116.331,446.32,148864000,70647.38547825813,1163,311,0.0012956816,92.6
355,2328000,81.364,1.0349447,0.9096628278493881,0.0046652593,0.20146874,94.9,2125,110.97687,445.76,148992000,70707.61126446724,1164,311,0.0042198934,90.5
343,2330000,82.885,1.0434223,0.9149245321750641,0.002800373,0.14081052,94.9,2121,109.6858,430.55,149120000,70767.94572019577,1165,311,0.0017011164,91.7
332,2332000,82.064,1.0471188,0.9165646955370903,0.001797885,0.08512305,94.9,2095,106.71605,427.56,149248000,70829.0305109024,1166,311,0.00054100645,92.8
327,2334000,84.61699999999999,1.0499407,0.9176589995622635,0.002781438,0.1442383,94.9,2105,109.430336,413.43,149376000,70889.82628822327,1167,311,0.0022760024,93.3
318,2336000,84.478,1.04224,0.915891483426094,0.011134538,0.32005662,94.9,2114,112.80108,415.02,149504000,70950.37193751335,1168,311,0.013782447,94.2
307,2338000,85.241,1.037618,0.920781210064888,0.004550595,0.22085157,95.3,2068,105.07039,407.59,149632000,71012.25825095177,1169,307,0.005017707,95.3
315,2340000,85.56699999999996,1.0347992,0.9209944903850555,0.0021131663,0.10554102,95.3,2093,101.70661,404.33,149760000,71073.39249372482,1170,307,0.0008469564,94.5
335,2342000,85.47800000000001,1.0284028,0.9240798726677895,0.002345435,0.12915038,95.3,2080,101.321365,405.22,149888000,71134.98177242279,1171,307,0.0012522547,92.5
315,2344000,85.167,1.029717,0.9275074526667595,0.0052713566,0.20494726,95.3,2118,98.70214,408.33,150016000,71195.40457844734,1172,307,0.0057327026,94.5
335,2346000,85.445,1.0188125,0.9330169931054115,0.0050802333,0.21815042,95.3,2158,92.94579,405.15,150144000,71254.69650912285,1173,307,0.005725786,92.5
323,2348000,85.131,1.023414,0.9324728846549988,0.0038806866,0.1547969,95.3,2113,88.79784,408.69,150272000,71315.25455093384,1174,307,0.0030348927,93.7
335,2350000,85.29299999999999,1.0221665,0.9290987700223923,0.002143196,0.10302149,95.3,2079,88.00601,407.07,150400000,71376.80211544037,1175,307,0.0010912846,92.5
323,2352000,85.75599999999999,1.0241492,0.9329697713255882,0.004094585,0.15418164,95.3,2116,88.5974,402.04,150528000,71437.2706747055,1176,307,0.004007593,93.7
307,2354000,84.78800000000001,1.0087324,0.9318882450461388,0.0049204137,0.15268166,95.3,2107,86.66337,411.52,150656000,71498.00656604767,1177,307,0.005433326,95.3
327,2356000,86.654,1.0177381,0.9385651499032974,0.0029897795,0.13964845,95.3,2102,82.6512,392.86,150784000,71558.89258813858,1178,307,0.002245697,93.3
339,2358000,86.40199999999999,1.0139053,0.9422981478273869,0.0033590726,0.16845314,95.3,2074,80.470055,395.78,150912000,71620.59208416939,1179,307,0.0030938555,92.1
323,2360000,85.538,0.9888563,0.9426578059792519,0.003210565,0.121845715,95.3,2121,78.61195,404.42,151040000,71680.94204354286,1180,307,0.002943735,93.7
319,2362000,86.62199999999999,0.97537017,0.9486182108521461,0.007355676,0.27605662,95.3,2117,73.74722,393.78,151168000,71741.45640468597,1181,307,0.00834149,94.1
318,2364000,86.62099999999998,0.99299073,0.9571265242993832,0.010230829,0.32574996,95.3,2085,70.491974,393.79,151296000,71802.82711338997,1182,307,0.012280296,94.2
311,2366000,86.22699999999998,0.9823661,0.9556679800152779,0.0055605327,0.18256836,95.3,2115,65.53691,397.53,151424000,71863.35111618042,1183,307,0.004666726,94.9
319,2368000,85.80699999999999,0.9759815,0.9604718647897243,0.01703499,0.40700403,95.3,2136,55.872227,401.73,151552000,71923.25376820564,1184,307,0.020640422,94.1
315,2370000,86.083,0.98009396,0.9608486331999302,0.005128745,0.15807812,95.3,2129,54.635612,398.97,151680000,71983.37975788116,1185,307,0.004062671,94.5
315,2372000,86.46699999999998,0.99564004,0.9618680588901043,0.0025170883,0.11051954,95.3,2108,53.998344,394.93,151808000,72044.07870483398,1186,307,0.0010409992,94.5
323,2374000,86.891,0.9979722,0.9623658135533333,0.002820257,0.12231837,95.3,2128,57.182713,391.09,151936000,72104.20669770241,1187,307,0.0022813568,93.7
299,2376000,87.472,1.0053133,0.9626446478068829,0.0018934506,0.07699023,96.1,2133,54.423813,384.48,152064000,72164.19536495209,1188,299,0.0005274694,96.1
307,2378000,87.345,1.0032598,0.9645336978137493,0.001830234,0.07231641,96.1,2128,54.90638,386.35,152192000,72224.3373208046,1189,299,0.00082176033,95.3
311,2380000,87.10199999999999,1.0063146,0.9647041447460651,0.0021251005,0.10264062,96.1,2110,55.209423,388.98,152320000,72284.98055458069,1190,299,0.0011462355,94.9
326,2382000,87.29999999999998,0.9971218,0.9664404951035976,0.0057556047,0.18405077,96.1,2105,52.440693,386.8,152448000,72345.83786582947,1191,299,0.0062361443,93.4
310,2384000,87.891,0.97789747,0.9701517578214407,0.0029297965,0.13902931,96.1,2103,48.310112,380.69,152576000,72406.68542408943,1192,299,0.0018478024,95.0
315,2386000,87.86400000000002,0.9649311,0.9723898191004992,0.0062465537,0.21476367,96.1,2137,47.584766,381.36,152704000,72466.58209681511,1193,299,0.007892555,94.5
303,2388000,87.37799999999999,0.9401018,0.9706714078783989,0.010699169,0.35381445,96.1,2138,43.06882,386.02,152832000,72526.44026589394,1194,299,0.012925334,95.7
322,2390000,87.281,0.9533986,0.9702631533145905,0.006614889,0.15551366,96.1,2104,38.929577,387.19,152960000,72587.26881742477,1195,299,0.0026227613,93.8
314,2392000,87.82,0.93954486,0.977025493979454,0.003580664,0.115335934,96.1,2106,31.58799,381.4,153088000,72648.04616880417,1196,299,0.0015882896,94.6
324,2394000,87.63500000000002,0.9351964,0.9775645807385445,0.0019698737,0.07799414,96.1,2103,29.736843,383.65,153216000,72708.9049642086,1197,299,-0.0007585209,93.6
330,2396000,87.384,0.94006646,0.9773527458310127,0.0021395665,0.07562501,96.1,2096,28.406868,385.76,153344000,72769.96805739403,1198,299,-9.582054e-05,93.0
331,2398000,87.32000000000002,0.93748844,0.9759307857602835,0.0027187061,0.09421875,96.1,2117,29.221388,386.4,153472000,72830.41312432289,1199,299,0.00039011397,92.9
314,2400000,88.29299999999998,0.93410575,0.977660670876503,0.0040394077,0.13318945,96.1,2103,29.915833,376.87,153600000,72891.26462841034,1200,299,0.0029441488,94.6
319,2402000,87.96,0.9323225,0.9770518243312836,0.012520319,0.29513478,96.1,2082,30.190748,380.2,153728000,72952.77628827095,1201,299,0.015421435,94.1
315,2404000,88.744,0.9339481,0.9749781899154186,0.0046910425,0.17556445,96.1,2117,32.202076,372.56,153856000,73013.22025966644,1202,299,0.004410616,94.5
303,2406000,88.83900000000001,0.9246874,0.9770794864743948,0.002407804,0.10803124,96.1,2121,31.708227,371.61,153984000,73073.5601773262,1203,299,0.00048518553,95.7
315,2408000,89.029,0.9086,0.9797461796551943,0.0049320483,0.19935545,96.1,2084,28.536291,369.71,154112000,73134.98059940338,1204,299,0.004468412,94.5
315,2410000,89.70200000000001,0.90286046,0.9775128029286861,0.005747854,0.25007617,96.1,2100,28.739582,362.78,154240000,73195.9084482193,1205,299,0.0062834765,94.5
307,2412000,88.96199999999999,0.90285116,0.980054073035717,0.0039570304,0.1711289,96.1,2114,24.29899,370.18,154368000,73256.44172716141,1206,299,0.0038937256,95.3
303,2414000,89.377,0.90159726,0.9816630743443966,0.0021686752,0.08029101,96.1,2120,22.357376,366.03,154496000,73316.8058514595,1207,299,-0.00028339576,95.7
295,2416000,88.926,0.899042,0.9815103635191917,0.0056743803,0.13588275,96.5,2090,22.615747,370.54,154624000,73378.04756617546,1208,295,0.0045933584,96.5
318,2418000,88.94800000000001,0.9033997,0.9786562286317348,0.0016693227,0.071658194,96.5,2115,23.239527,370.32,154752000,73438.55210256577,1209,295,0.00045661238,94.2
295,2420000,89.48700000000001,0.90763545,0.9788034129887819,0.002735739,0.095396474,96.5,2076,22.46098,364.53,154880000,73500.18991446495,1210,295,0.002006851,96.5
306,2422000,89.35,0.9069624,0.9791320208460093,0.0017136735,0.067402355,96.5,2053,22.081005,366.5,155008000,73562.56560206413,1211,295,0.0015266816,95.4
306,2424000,89.56900000000002,0.9049498,0.9748920779675245,0.0013145045,0.054919925,96.5,1989,23.118649,363.91,155136000,73626.91729402542,1212,295,-2.2757376e-05,95.4
311,2426000,89.68,0.9032826,0.9821888320147991,0.0017541134,0.088667974,96.5,1993,19.559704,363.2,155264000,73691.14485383034,1213,295,0.0004273068,94.9
299,2428000,90.01100000000001,0.8890172,0.9800550118088722,0.0015433333,0.06563475,96.5,1940,19.645422,359.29,155392000,73757.12755799294,1214,295,0.000965257,96.1
312,2430000,89.81900000000002,0.88500583,0.979788925498724,0.0032626928,0.113781236,96.5,1613,18.578344,361.21,155520000,73836.46551442146,1215,295,0.0039248522,94.8
308,2432000,90.177,0.89301986,0.9767029881477356,0.0014805704,0.060562503,96.5,1908,19.400806,357.83,155648000,73903.55651473999,1216,295,0.00081171794,95.2
298,2434000,90.40300000000003,0.8864146,0.9777004029601812,0.0016717791,0.070058584,96.5,2086,17.967548,355.77,155776000,73964.91195774078,1217,295,0.0007889347,96.2
300,2436000,89.92799999999997,0.88716,0.9753220845013857,0.0020329012,0.07525976,96.5,2075,16.104883,360.72,155904000,74026.5800447464,1218,295,0.0012955791,96.0
318,2438000,89.973,0.88730496,0.9733435399830341,0.001250747,0.04843359,96.5,2067,16.331131,359.47,156032000,74088.48187494278,1219,295,0.0005589322,94.2
306,2440000,90.176,0.885401,0.9742714408785105,0.0018014398,0.06275781,96.5,2071,15.624282,358.24,156160000,74150.2816054821,1220,295,0.0015588,95.4
307,2442000,89.73300000000003,0.88880676,0.9748545214533806,0.0027369338,0.09102734,96.5,2102,14.967051,362.47,156288000,74211.21337127686,1221,295,0.0021840164,95.3
294,2444000,90.45899999999997,0.88856024,0.9737343639135361,0.0022290905,0.08583789,96.6,2076,14.828146,355.01,156416000,74272.87375664711,1222,294,0.0017980633,96.6
302,2446000,90.49699999999999,0.89878654,0.9793668575584888,0.0013542752,0.057992186,96.6,2072,12.718107,354.83,156544000,74334.62642741203,1223,294,-0.00016939244,95.8
312,2448000,89.955,0.9012036,0.9819688852876425,0.0013178284,0.065875,96.6,2114,11.496285,360.25,156672000,74395.15977621078,1224,294,0.00012287109,94.8
304,2450000,90.834,0.8915973,0.9816152192652225,0.0019162913,0.072000004,96.6,2076,11.116562,351.66,156800000,74456.79312372208,1225,294,0.00163945,95.6
304,2452000,90.775,0.87528163,0.978541349992156,0.0014105067,0.055912107,96.6,2116,11.27811,352.05,156928000,74517.26772618294,1226,294,4.941423e-06,95.6
299,2454000,90.55799999999999,0.87704796,0.9760465379804373,0.0023003223,0.08746483,96.6,2105,11.976374,354.42,157056000,74578.0696246624,1227,294,0.0017396625,96.1
304,2456000,90.71900000000001,0.88205415,0.9812219329178333,0.0011562707,0.047330074,96.6,2116,9.778086,352.41,157184000,74638.55938529968,1228,294,7.231694e-05,95.6
295,2458000,90.92799999999997,0.87845117,0.9816650934517384,0.0021372444,0.08302147,96.6,2125,9.431225,350.52,157312000,74698.79133605957,1229,294,0.0020424062,96.5
299,2460000,90.802,0.8818171,0.9810476675629616,0.0020094733,0.07477734,96.6,2098,9.075971,351.78,157440000,74759.79528594017,1230,294,0.0016872957,96.1
294,2462000,91.223,0.88183284,0.9796265121549368,0.0014580361,0.06714258,96.6,2133,8.826114,347.57,157568000,74819.86436843872,1231,294,0.0005156217,96.6
300,2464000,91.13500000000002,0.8723616,0.9782314021140337,0.0022921432,0.08645507,96.6,2126,9.122956,348.45,157696000,74880.0557525158,1232,294,0.0017183472,96.0
299,2466000,90.906,0.86550087,0.9771890491247177,0.0024087094,0.10431447,96.6,2126,9.032307,350.14,157824000,74940.26801562309,1233,294,0.0027242904,96.1
290,2468000,91.111,0.8720576,0.9780914857983589,0.0012247966,0.053220697,97.0,2101,7.4815574,348.29,157952000,75001.17729592323,1234,290,0.00034755745,97.0
288,2470000,90.917,0.86805993,0.9722206145524979,0.0013413195,0.05822656,97.2,2096,8.597483,350.23,158080000,75062.24568295479,1235,288,-0.00053953845,97.2
287,2472000,91.162,0.8654311,0.975984014570713,0.0010921025,0.046806645,97.3,2080,7.14033,347.78,158208000,75123.76207327843,1236,287,-0.00048126458,97.3
291,2474000,91.34299999999999,0.86185193,0.9709776807576418,0.0028807325,0.096015625,97.3,2098,8.211696,346.37,158336000,75184.76008844376,1237,287,0.002560027,96.9
295,2476000,90.76299999999999,0.85609245,0.9739127792418003,0.0019400888,0.096841805,97.3,2120,7.1142898,351.97,158464000,75245.13092494011,1238,287,0.0006670805,96.5
284,2478000,90.86399999999998,0.87039155,0.9784014243632555,0.000984418,0.040666018,97.6,2077,6.0762987,350.56,158592000,75306.73734855652,1239,284,-0.00042500158,97.6
292,2480000,91.33499999999998,0.86736923,0.9788104202598333,0.00122226,0.050328124,97.6,2067,5.7631707,346.65,158720000,75368.64153170586,1240,284,0.00023353437,96.8
299,2482000,91.44800000000001,0.86650574,0.977473558858037,0.0013891723,0.06722264,97.6,2106,5.966846,345.32,158848000,75429.45084810257,1241,284,-0.0007123021,96.1
290,2484000,90.839,0.8658698,0.9783968143165112,0.0035483253,0.14957617,97.6,2128,5.9212666,351.41,158976000,75489.5979795456,1242,284,0.0040594954,97.0
284,2486000,90.795,0.8594473,0.975195812061429,0.0013537764,0.05529493,97.6,2129,6.1693387,351.65,159104000,75549.72859168053,1243,284,-8.082042e-05,97.6
276,2488000,90.06700000000001,0.854455,0.9755779802799225,0.0019108678,0.093248054,98.4,2098,6.1295037,348.13,159232000,75610.72906684875,1244,276,0.00090362504,98.4
278,2490000,90.542,0.8547475,0.972373278811574,0.00204574,0.092609376,98.4,2133,6.577284,354.18,159360000,75670.72698497772,1245,276,0.00064367586,98.2
290,2492000,91.603,0.8505463,0.9793913941830397,0.0019946317,0.08072655,98.4,2080,5.0442185,343.57,159488000,75732.2470407486,1246,276,0.0010472385,97.0
288,2494000,90.91,0.84875834,0.9812225289642811,0.0033577722,0.12987891,98.4,2103,4.6356273,350.7,159616000,75793.1163418293,1247,276,0.0031715105,97.2
288,2496000,91.17199999999998,0.85421544,0.9805320538580418,0.0010886047,0.045578122,98.4,2108,4.622957,348.08,159744000,75853.82193374634,1248,276,-0.0007893445,97.2
288,2498000,91.36699999999999,0.848423,0.9818428494036198,0.0009482392,0.041974604,98.4,2095,4.4305816,345.93,159872000,75914.90439558029,1249,276,9.308714e-06,97.2
279,2500000,92.17599999999999,0.8329614,0.9833222553133965,0.0028103516,0.10362891,98.4,2149,4.1293073,338.04,160000000,75974.44748973846,1250,276,0.0028309827,98.1
284,2502000,91.92699999999999,0.8332702,0.9840995892882347,0.0017392089,0.07088476,98.4,2126,3.9472754,340.53,160128000,76034.70937180519,1251,276,0.0005692774,97.6
284,2504000,91.639,0.8307628,0.9835599083453417,0.0027868187,0.09840822,98.4,2107,3.948022,343.21,160256000,76095.44989585876,1252,276,0.0024880546,97.6
291,2506000,91.744,0.8309317,0.9851479241624475,0.0029540863,0.09741213,98.4,2099,3.4929347,342.56,160384000,76156.43260645866,1253,276,0.0007406112,96.9
294,2508000,91.53200000000001,0.8250327,0.9856184553354979,0.001207325,0.05207617,98.4,2122,3.4390783,344.68,160512000,76216.76392889023,1254,276,-0.00037888187,96.6
287,2510000,91.90299999999999,0.8179402,0.9776123017072678,0.0011110222,0.04881641,98.4,2097,5.333933,340.37,160640000,76277.78343820572,1255,276,-0.00094629364,97.3
295,2512000,91.58200000000001,0.8180383,0.9812211133539677,0.0024026658,0.10383594,98.4,2091,4.5100856,343.98,160768000,76338.97515654564,1256,276,0.0010689184,96.5
282,2514000,92.509,0.8259415,0.9834236484020948,0.0023041114,0.115095705,98.4,2101,3.9628644,334.91,160896000,76399.8817076683,1257,276,0.0014389732,97.8
287,2516000,91.525,0.820705,0.9806575700640678,0.0027567234,0.12578711,98.4,2077,4.6851673,344.55,161024000,76461.49536895752,1258,276,0.0019629907,97.3
287,2518000,92.301,0.8088279,0.9848429299890995,0.0016219061,0.074822254,98.4,2095,3.6060815,336.79,161152000,76522.57625508308,1259,276,0.00066130655,97.3
284,2520000,92.05799999999999,0.8092075,0.9806523080915213,0.0031912094,0.1447988,98.4,2080,4.659522,339.02,161280000,76584.0978243351,1260,276,0.0026822733,97.6
274,2522000,92.14600000000002,0.80878264,0.9819691181182861,0.0020410663,0.09381642,98.6,2131,4.2765946,338.54,161408000,76644.21510529518,1261,274,0.001326059,98.6
287,2524000,91.54199999999999,0.8051842,0.9780044555664062,0.0013106572,0.0606582,98.6,2119,5.07975,344.38,161536000,76704.60998654366,1262,274,-0.0011892152,97.3
283,2526000,92.021,0.8037457,0.9806133862584829,0.0020719967,0.10783398,98.6,2105,4.5965304,339.79,161664000,76765.41916537285,1263,274,0.0011447532,97.7
283,2528000,92.54199999999999,0.8008093,0.9852893343195319,0.0034014587,0.12155665,98.6,2100,3.4830208,334.38,161792000,76826.36456108093,1264,274,0.003909156,97.7
289,2530000,92.68700000000001,0.79100996,0.9863830441609025,0.0023946303,0.104726575,98.6,2088,3.1978164,332.53,161920000,76887.65997600555,1265,274,0.0011666318,97.1
288,2532000,93.046,0.7833228,0.9863939145579934,0.0012019073,0.059902348,98.6,2098,3.3970797,329.34,162048000,76948.65718388557,1266,274,-0.0002525906,97.2
291,2534000,92.801,0.77902114,0.9868030454963446,0.001101706,0.048125,98.6,2154,3.0622087,331.99,162176000,77008.07694244385,1267,274,-0.00062468403,96.9
286,2536000,92.90299999999999,0.7678165,0.9860855061560869,0.00155027,0.07312498,98.6,2101,3.2377055,330.97,162304000,77068.98039627075,1268,274,0.0004856211,97.4
276,2538000,93.36900000000001,0.7603391,0.9866056898608804,0.0021636386,0.10753908,98.6,2112,3.0594375,326.31,162432000,77129.58067893982,1269,274,0.0013918323,98.4
284,2540000,92.93700000000001,0.7629405,0.9863749854266644,0.0022069274,0.10933593,98.6,2068,3.1913338,330.23,162560000,77191.46705293655,1270,274,0.0014763658,97.6
283,2542000,92.74599999999998,0.761305,0.9864696217700839,0.0022537152,0.09992969,98.6,2119,3.1595728,332.34,162688000,77251.9099624157,1271,274,0.0018322662,97.7
284,2544000,93.48099999999998,0.7593036,0.9859253065660596,0.002459601,0.11757032,98.6,2096,3.172315,324.99,162816000,77312.96289920807,1272,274,0.002340197,97.6
287,2546000,93.11300000000001,0.74913317,0.9866710267961025,0.00075878587,0.032091793,98.6,2132,3.0906353,328.67,162944000,77372.99729037285,1273,274,-0.00034677316,97.3
278,2548000,93.256,0.7438375,0.9854063987731934,0.0011000729,0.052601565,98.6,2145,3.2771873,327.44,163072000,77432.67128300667,1274,274,0.00023715771,98.2
279,2550000,93.96900000000001,0.73608327,0.9877503216266632,0.0014625462,0.07126366,98.6,2090,2.7710783,320.31,163200000,77493.89839076996,1275,274,0.00045375686,98.1
274,2552000,92.67,0.739746,0.9715794641524553,0.0014018492,0.0610039,98.6,2091,6.134574,333.3,163328000,77555.11130642891,1276,274,-0.00035321995,98.6
272,2554000,93.336,0.73856086,0.9785967599600554,0.0033338668,0.14512894,98.8,2108,4.6150613,326.64,163456000,77615.81806445122,1277,272,0.0021847289,98.8
