recent_worst_eplen,tcount,total_secs,epcount,rew_mean,eprew_recent,best_ext_ret,recent_best_ext_ret,n_updates,eplen,best_eplen,recent_best_eplen,eprew,eplen_std,eprew_std,,,,
,162280898,264107.1735,256019,,,422.05,,,350.81,220,,384.5575,148.8742889,89.51130302,118570,137449,88885.95975,175221.2137
,162535119,264533.0506,256724,,,422.05,,,388.31,220,,380.577,169.1087044,77.97978117,119275,137449,89311.83686,175221.2137
,162786278,264961.3638,257440,,,422.05,,,349.3,220,,396.2155,99.36342385,19.87179118,119991,137449,89740.15002,175221.2137
,163046885,265397.5241,258174,,,422.05,,,327.97,220,,396.6505,109.3643868,54.50966634,120725,137449,90176.31032,175221.2137
,163297284,265827.3311,258902,,,422.05,,,345.82,220,,396.903,131.884827,26.3838917,121453,137449,90606.11737,175221.2137
,163559553,266263.9576,259634,,,422.05,,,348.26,220,,396.3535,114.8611005,22.954514,122185,137449,91042.74385,175221.2137
,163815742,266705.9731,260370,,,422.05,,,348.64,220,,392.5035,129.0525877,55.17168805,122921,137449,91484.75932,175221.2137
,164072309,267142.0085,261102,,,422.05,,,359.58,220,,383.4315,156.6960867,86.73598436,123653,137449,91920.79472,175221.2137
,164326079,267574.0129,261830,,,422.05,,,366.12,220,,392.7775,129.4630665,26.0140975,124381,137449,92352.79913,175221.2137
,164579957,268018.4252,262549,,,422.05,,,366.88,220,,388.778,140.1694888,56.71296691,125100,137449,92797.21141,175221.2137
,164839307,268470.4771,263269,,,422.05,,,370.57,220,,380.366,157.4963654,90.95404138,125820,137449,93249.2634,175221.2137
,165095960,268913.325,263989,,,422.05,,,337.84,220,,398.4395,107.7607275,21.54742478,126540,137449,93692.11129,175221.2137
,165353720,269356.0113,264760,,,422.05,,,344.62,220,,393.397,126.5877387,55.02228904,127311,137449,94134.79759,175221.2137
,165607693,269806.8749,265502,,,422.05,,,340.88,220,,394.1405,126.4258107,55.05496512,128053,137449,94585.66111,175221.2137
,165864884,270252.5149,266247,,,422.25,,,353.67,219,,387.824,141.6538072,73.73485963,128798,137449,95031.30114,175221.2137
,166118288,270689.8488,266974,,,422.25,,,346.71,219,,385.4545,142.0650059,88.72115816,129525,137449,95468.63503,175221.2137
,166372053,271132.1721,267712,,,422.25,,,335.8,219,,395.175,131.9733306,55.64181813,130263,137449,95910.95837,175221.2137
,166631760,271573.2958,268470,,,422.25,,,343.14,219,,393.6785,121.9492534,53.93533918,131021,137449,96352.08205,175221.2137
,166887038,272002.5492,269210,,,422.25,,,342.97,219,,397.4105,118.3940417,23.64285018,131761,137449,96781.33544,175221.2137
,167140295,272435.1119,269910,,,422.25,,,384.38,219,,370.5555,175.7825805,111.1468558,132461,137449,97213.89817,175221.2137
,167396782,272863.7812,270634,,,422.25,,,334.28,219,,395.469,111.7207304,53.86277183,133185,137449,97642.56748,175221.2137
,167655105,273292.1702,271388,,,422.25,,,343.36,219,,397.393,127.6634262,25.52317086,133939,137449,98070.95646,175221.2137
,167913279,273727.0991,272102,,,422.25,,,367.11,219,,388.977,136.5720978,54.95288956,134653,137449,98505.88536,175221.2137
,168163671,274163.3848,272846,,,422.25,,,357.38,219,,390.839,125.2171538,54.71997971,135397,137449,98942.17109,175221.2137
,168423907,274603.4957,273579,,,422.25,,,342.31,219,,393.7755,136.0680488,55.92735489,136130,137449,99382.28194,175221.2137
,168681757,275035.6446,274308,,,422.25,,,381.42,219,,372.358,179.6673693,106.9875773,136859,137449,99814.43082,175221.2137
,168934082,275463.7322,275049,,,422.25,,,331.01,216,,399.793,96.43292954,19.20933369,137600,137449,100242.5185,175221.2137
,169191823,275902.2034,275794,,,422.25,,,326.06,216,,400.871,89.64661957,17.93040599,138345,137449,100680.9897,175221.2137
,169444098,276337.8756,276484,,,422.25,,,379.34,216,,375.973,182.0969643,98.89276197,139035,137449,101116.6618,175221.2137
,169702538,276780.8107,277215,,,422.25,,,351.27,216,,392.063,133.2096734,55.55198179,139766,137449,101559.597,175221.2137
,169956328,277226.8373,277944,,,422.25,,,339.32,216,,398.1245,106.3149924,21.22029983,140495,137449,102005.6236,175221.2137
,170213007,277663.7447,278670,,,422.25,,,340.19,216,,398.039,110.9452743,22.18847514,141221,137449,102442.5309,175221.2137
,170471739,278093.2067,279416,,,422.25,,,340.09,216,,398.0735,128.9410016,25.78059004,141967,137449,102871.9929,175221.2137
,170724874,278521.8744,280127,,,422.25,,,356.17,216,,394.85,125.2831238,25.06404596,142678,137449,103300.6607,175221.2137
,170979690,278955.7872,280841,,,422.25,,,369.69,216,,377.0975,161.9654096,101.3566025,143392,137449,103734.5735,175221.2137
,171238735,279391.1556,281566,,,422.25,,,341.12,216,,393.6935,136.0002412,59.58518509,144117,137449,104169.9419,175221.2137
,171494109,279833.3199,282284,,,422.25,,,365.03,216,,385.547,152.2718264,74.89786339,144835,137449,104612.1062,175221.2137
,171748148,280281.1886,282990,,,422.3,,,355.38,216,,390.8435,129.4573891,58.09734015,145541,137449,105059.9748,175221.2137
,172005763,280719.1479,283700,,,422.3,,,365.46,216,,381.941,156.9595757,87.95287982,146251,137449,105497.9341,175221.2137
,172259331,281157.9835,284372,,,422.45,,,378.31,216,,382.736,143.2439664,74.99096182,146923,137449,105936.7698,175221.2137
,172519166,281599.1679,285064,,,422.45,,,377.73,216,,382.489,151.6270988,77.57725942,147615,137449,106377.9541,175221.2137
,172771636,282037.5201,285770,,,422.45,,,357.98,216,,390.7965,121.4221545,53.6283788,148321,137449,106816.3063,175221.2137
,173029662,282471.3449,286505,,,422.45,,,336.04,216,,395.109,119.9391446,54.53892114,149056,137449,107250.1311,175221.2137
,173287621,282917.7133,287238,,,422.45,,,340.66,216,,390.3455,144.7879291,74.77285473,149789,137449,107696.4995,175221.2137
,173543279,283363.5475,287992,,,422.45,,,344.08,216,,397.269,111.5410848,22.30180237,150543,137449,108142.3337,175221.2137
,173801321,283808.4213,288724,,,422.45,,,354.44,216,,391.357,138.0169787,55.9537233,151275,137449,108587.2075,175221.2137
,174056611,284260.1385,289476,,,422.45,,,340.82,216,,393.9275,127.2750863,56.57931176,152027,137449,109038.9247,175221.2137
,174306986,284690.4403,290156,,,422.45,,,373.1,216,,383.867,162.5563595,75.58178028,152707,137449,109469.2266,175221.2137
,174564230,285133.6455,290868,,,422.45,,,340.56,216,,394.76,125.0269027,49.8371182,153419,137449,109912.4318,175221.2137
,174823584,285574.7179,291599,,,422.45,,,348.44,216,,396.3855,133.2746277,26.65893311,154150,137449,110353.5042,175221.2137
,175078541,286012.5384,292325,,,422.45,,,354.75,216,,391.3665,124.341978,54.67866908,154876,137449,110791.3246,175221.2137
,175334222,286457.4116,293051,,,422.45,,,364.83,216,,389.9155,152.1043757,52.46381262,155602,137449,111236.1979,175221.2137
,175588123,286896.4681,293782,,,422.45,,,363.45,216,,378.9005,180.7227919,100.2589249,156333,137449,111675.2543,175221.2137
,175845634,287326.094,294542,,,422.45,,,349.35,216,,396.2125,118.1451967,23.61769927,157093,137449,112104.8803,175221.2137
,176103287,287762.9668,295281,,,422.45,,,338.74,216,,394.575,117.6038792,54.29951128,157832,137449,112541.753,175221.2137
,176359434,288205.1751,296041,,,422.45,,,339.51,216,,394.423,115.5011251,54.10420752,158592,137449,112983.9613,175221.2137
,176614072,288646.2398,296769,,,422.45,,,344.85,216,,393.203,116.5289985,55.60884589,159320,137449,113425.0261,175221.2137
,176871594,289089.2937,297494,,,422.45,,,349.39,216,,388.688,152.4816641,75.23130237,160045,137449,113868.0799,175221.2137
,177126356,289536.8523,298213,,,422.45,,,329.13,216,,400.1815,95.33904289,19.01998509,160764,137449,114315.6385,175221.2137
,177382057,289981.8719,298932,,,422.45,,,408.99,216,,351.4815,213.3841369,143.1473958,161483,137449,114760.6581,175221.2137
,177636775,290417.0266,299672,,,422.45,,,350.16,216,,392.2115,132.2109466,55.44841695,162223,137449,115195.8129,175221.2137
,177893822,290851.4601,300414,,,422.45,,,330.97,216,,396.3705,114.2298083,50.3879758,162965,137449,115630.2464,175221.2137
,178150451,291290.3447,301175,,,422.45,,,344.72,216,,393.2165,132.2828848,55.51428332,163726,137449,116069.1309,175221.2137
,178404648,291729.4178,301920,,,422.45,,,335.76,216,,395.255,133.7449902,55.09012048,164471,137449,116508.204,175221.2137
,178660406,292173.6233,302639,,,422.45,,,337.18,216,,394.7175,119.8181439,54.46802474,165190,137449,116952.4096,175221.2137
,178920053,292610.0994,303406,,,422.45,,,335.89,216,,391.1355,139.5978435,74.4279122,165957,137449,117388.8857,175221.2137
,179172895,293044.944,304139,,,422.45,,,329.73,216,,400.0535,106.7044381,21.30959204,166690,137449,117823.7302,175221.2137
,179428653,293479.0969,304846,,,422.45,,,356.06,216,,383.51,171.2011577,90.96200993,167397,137449,118257.8831,175221.2137
,179688637,293922.5622,305592,,,422.45,,,339.87,216,,390.2615,137.3609592,76.44179578,168143,137449,118701.3484,175221.2137
,179942980,294368.175,306338,,,422.45,,,359.82,216,,394.1175,143.393262,28.67069094,168889,137449,119146.9613,175221.2137
,180194674,294812.7793,307056,,,422.45,,,344.47,216,,397.178,115.8145462,23.15964844,169607,137449,119591.5656,175221.2137
,180456027,295250.9714,307808,,,422.45,,,326.26,216,,397.0745,109.7158712,53.81026087,170359,137449,120029.7577,175221.2137
,180712308,295694.1098,308548,,,422.45,,,342.27,216,,393.7855,125.5676595,55.02201755,171099,137449,120472.8961,175221.2137
,180965603,296136.3256,309277,,,422.45,,,367.45,216,,384.9985,158.3921952,75.38656162,171828,137449,120915.1119,175221.2137
,181221997,296577.4647,310006,,,422.55,,,348.48,216,,396.3065,124.0671979,24.92899883,172557,137449,121356.2509,175221.2137
,181478867,297020.2475,310756,,,422.55,,,340.56,216,,394.1245,125.8148099,54.98572337,173307,137449,121799.0338,175221.2137
,181736724,297461.9451,311506,,,422.55,,,324.99,216,,397.2335,109.0519596,53.75283669,174057,137449,122240.7314,175221.2137
,181988891,297899.6547,312208,,,422.55,,,371.13,216,,391.849,134.0453397,26.80290841,174759,137449,122678.4409,175221.2137
,182247321,298341.0678,312941,,,422.55,,,343.98,216,,397.284,122.4222186,24.48409267,175492,137449,123119.8541,175221.2137
,182499664,298772.5673,313623,,,422.55,,,362.6,216,,389.7235,150.3307021,57.09106474,176174,137449,123551.3535,175221.2137
,182759944,299206.9729,314374,,,424.6,,,329.55,207,,400.171,108.7209616,21.73978171,176925,137449,123985.7592,175221.2137
,183016003,299642.2284,315121,,,424.6,,,335.04,207,,398.9925,117.5765215,23.46495938,177672,137449,124421.0147,175221.2137
,183270036,300064.0496,315873,,,424.6,,,333.36,207,,395.6405,127.7610676,55.28020473,178424,137449,124842.8359,175221.2137
,183525676,300499.8329,316627,,,424.6,,,315.36,207,,402.9355,84.68016533,16.93091004,179178,137449,125278.6191,175221.2137
,183782999,300940.502,317394,,,424.6,,,318.28,207,,398.6575,116.7159869,54.50670159,179945,137449,125719.2883,175221.2137
,184039691,301382.3879,318190,,,424.6,,,310.82,207,,403.9065,98.67729019,19.73315187,180741,137449,126161.1741,175221.2137
,184298365,301823.06,318974,,,424.6,,,321.03,207,,401.8765,103.8005255,20.75661395,181525,137449,126601.8463,175221.2137
,184553271,302263.7126,319720,,,424.6,,,350.55,207,,391.529,152.9010383,63.57162424,182271,137449,127042.4988,175221.2137
,184810897,302701.1324,320496,,,424.6,,,334.44,207,,391.9125,141.3074888,73.06160667,183047,137449,127479.9187,175221.2137
,185066355,303144.4776,321301,,,424.6,,,312.8,207,,403.3545,78.33109217,15.57002103,183852,137449,127923.2639,175221.2137
,185321073,303587.8754,322091,,,424.6,,,347.17,207,,392.886,137.955939,55.31977182,184642,137449,128366.6616,175221.2137
,185576010,304022.6268,322885,,,424.6,,,327.29,207,,397.1875,130.7585787,52.00137132,185436,137449,128801.413,175221.2137
,185833771,304459.2822,323685,,,424.6,,,324.99,207,,398.214,122.8850272,46.9385226,186236,137449,129238.0685,175221.2137
,186089207,304903.4441,324470,,,424.6,,,308.65,207,,400.5945,101.7892308,53.42750317,187021,137449,129682.2304,175221.2137
,186344897,305341.0526,325257,,,424.6,,,356.32,207,,387.3065,150.5485888,74.93754021,187808,137449,130119.8389,175221.2137
,186597168,305781.2535,326021,,,424.6,,,337.99,207,,394.639,125.9814665,55.02872958,188572,137449,130560.0398,175221.2137
,186854740,306222.1643,326779,,,424.6,,,333.02,207,,392.52,132.6864711,70.36972218,189330,137449,131000.9506,175221.2137
,187110856,306654.3176,327540,,,424.6,,,327.64,207,,400.5565,106.0293846,21.19863634,190091,137449,131433.1039,175221.2137
,187369591,307094.364,328311,,,424.6,,,338.35,207,,386.6525,155.8174814,92.55775126,190862,137449,131873.1503,175221.2137
,187622807,307528.0399,329080,,,424.6,,,328.54,207,,400.37,126.6390477,25.32822832,191631,137449,132306.8261,175221.2137
,187876134,307963.9871,329836,,,424.6,,,333.64,207,,396.001,138.2453269,52.71261565,192387,137449,132742.7734,175221.2137
,188136442,308399.4276,330620,,,424.6,,,311.18,207,,403.8395,83.2583185,16.65385435,193171,137449,133178.2139,175221.2137
,188392237,308834.5425,331436,,,424.6,,,309.91,207,,404.107,78.1429581,15.62517523,193987,137449,133613.3287,175221.2137
,188649746,309274.3023,332254,,,424.6,,,303.27,207,,405.4175,81.34677068,16.26211913,194805,137449,134053.0885,175221.2137
,188902706,309709.7776,333045,,,424.6,,,308.35,207,,400.6545,109.5772216,54.04376564,195596,137449,134488.5638,175221.2137
,189162381,310139.0237,333851,,,424.6,,,311.88,207,,403.704,97.68216623,19.53442561,196402,137449,134917.81,175221.2137
,189419268,310582.8338,334665,,,424.6,,,301.26,207,,405.834,75.92991769,15.17911704,197216,137449,135361.6201,175221.2137
,189672422,311026.9907,335468,,,424.6,,,309.48,207,,400.345,96.6205444,53.8023236,198019,137449,135805.7769,175221.2137
,189926959,311470.9396,336269,,,424.6,,,310.42,207,,404.0085,117.5361374,23.50445921,198820,137449,136249.7259,175221.2137
,190182931,311923.9111,337068,,,424.6,,,318.25,207,,398.6785,121.620095,54.93034646,199619,137449,136702.6974,175221.2137
,190441225,312365.8316,337876,,,424.6,,,323.91,207,,394.7385,135.0534779,68.16001425,200427,137449,137144.6179,175221.2137
,190697731,312813.4904,338694,,,424.6,,,313.52,207,,403.375,84.76254833,16.95187821,201245,137449,137592.2767,175221.2137
,190951734,313255.6394,339489,,,424.6,,,319.79,207,,398.767,119.4326836,51.02055479,202040,137449,138034.4256,175221.2137
,191208322,313694.3304,340278,,,424.6,,,333.17,207,,399.4505,135.16642,27.02128004,202829,137449,138473.1166,175221.2137
,191463495,314131.4191,341063,,,424.6,,,296.28,207,,406.7435,62.08060567,12.37970043,203614,137449,138910.2054,175221.2137
,191720890,314571.2539,341880,,,424.6,,,329.23,207,,397.358,125.6830024,47.18693342,204431,137449,139350.0401,175221.2137
,191978075,315016.3978,342690,,,424.6,,,322.16,207,,397.247,109.7380262,59.93633156,205241,137449,139795.184,175221.2137
,192231717,315462.5453,343534,,,424.6,,,302.6,207,,401.0775,109.7690302,60.26685796,206085,137449,140241.3316,175221.2137
,192490753,315913.6863,344381,,,424.6,,,288.02,207,,408.474,77.45863154,15.48661435,206932,137449,140692.4726,175221.2137
,192746133,316354.7538,345229,,,424.6,,,298.42,207,,402.472,107.0424383,54.72371256,207780,137449,141133.5401,175221.2137
,193003517,316784.9435,346084,,,424.6,,,291.87,207,,403.236,103.8113342,59.94498439,208635,137449,141563.7298,175221.2137
,193257511,317216.6754,346927,,,424.6,,,308.62,207,,400.4365,116.3077624,55.32433951,209478,137449,141995.4616,175221.2137
,193513262,317648.1243,347751,,,424.6,,,310.65,207,,403.9555,94.75182056,18.94328231,210302,137449,142426.9105,175221.2137
,193769961,318082.901,348581,,,424.6,,,336.4,207,,387.5995,160.1261378,89.76084071,211132,137449,142861.6872,175221.2137
,194021854,318514.304,349384,,,424.6,,,314.33,207,,403.219,114.6860109,22.93585488,211935,137449,143293.0902,175221.2137
,194282783,318946.0445,350185,,,424.6,,,340.58,207,,394.603,146.3900393,53.49559973,212736,137449,143724.8308,175221.2137
,194538299,319377.463,350985,,,424.6,,,316.28,207,,402.821,111.7184927,22.34918251,213536,137449,144156.2493,175221.2137
,194793602,319811.6693,351799,,,424.6,,,326.9,207,,390.296,151.4394599,85.25562259,214350,137449,144590.4555,175221.2137
,195048286,320252.2913,352596,,,424.6,,,314.14,207,,399.3995,135.5550088,56.25766636,215147,137449,145031.0776,175221.2137
,195300707,320691.1329,353383,,,424.6,,,301.93,207,,405.5315,84.69690136,17.01729951,215934,137449,145469.9192,175221.2137
,195559214,321130.5995,354168,,,424.6,,,321.73,207,,397.975,101.329547,53.21036577,216719,137449,145909.3858,175221.2137
,195816474,321564.9083,354978,,,424.6,,,322.6,207,,397.8765,131.819953,55.08246929,217529,137449,146343.6946,175221.2137
,196072780,322007.1211,355788,,,424.6,,,312.15,207,,403.65,87.36559678,17.46601271,218339,137449,146785.9074,175221.2137
,196329413,322442.6075,356619,,,424.6,,,306.77,207,,401.2075,110.3854026,51.87386258,219170,137449,147221.3937,175221.2137
,196586884,322880.3096,357426,,,424.6,,,319.18,207,,398.486,131.6183407,55.83279237,219977,137449,147659.0959,175221.2137
,196840534,323312.5972,358242,,,424.6,,,291.82,207,,407.718,66.86379888,13.36327714,220793,137449,148091.3834,175221.2137
,197101253,323756.3854,359061,,,424.6,,,334.67,207,,387.8575,160.0305005,90.23599791,221612,137449,148535.1717,175221.2137
,197355287,324204.6439,359873,,,424.6,,,321.29,207,,398.6235,126.8248631,50.26195204,222424,137449,148983.4302,175221.2137
,197608205,324645.6429,360715,,,424.6,,,307.45,207,,404.511,110.0283032,21.97435275,223266,137449,149424.4292,175221.2137
,197865835,325080.4838,361518,,,424.6,,,313.56,207,,396.0135,132.2295217,73.3611017,224069,137449,149859.27,175221.2137
,198119520,325506.4659,362334,,,424.6,,,314.52,207,,400.1385,106.9566716,46.976237,224885,137449,150285.2522,175221.2137
,198376725,325930.4106,363147,,,424.6,,,310.61,207,,400.4305,116.9407453,52.39277426,225698,137449,150709.1969,175221.2137
,198631242,326363.7762,363951,,,424.6,,,321.19,207,,394.31,125.0749132,73.75596484,226502,137449,151142.5625,175221.2137
,198890509,326800.5968,364775,,,424.6,,,311.7,207,,396.2865,121.511769,73.16416058,227326,137449,151579.383,175221.2137
,199148058,327236.9309,365597,,,424.6,,,310.07,207,,399.67,114.7623854,60.48642947,228148,137449,152015.7172,175221.2137
,199400397,327671.9352,366410,,,424.6,,,321.89,207,,394.1695,144.456076,75.14677435,228961,137449,152450.7215,175221.2137
,199657403,328109.2542,367250,,,424.6,,,303.37,207,,405.331,106.4103994,21.45374767,229801,137449,152888.0404,175221.2137
,199914560,328555.9172,368090,,,424.6,,,319.53,207,,394.9695,138.6274471,72.60139045,230641,137449,153334.7034,175221.2137
,200170543,328991.5786,368921,,,424.6,,,315.71,207,,399.1805,111.1013317,54.06937668,231472,137449,153770.3648,175221.2137
,200424845,329429.1878,369764,,,424.6,,,308.7,207,,400.576,114.5843358,54.45395967,232315,137449,154207.974,175221.2137
,200678618,329856.0571,370587,,,424.6,,,306.33,207,,396.6515,122.755208,78.4323181,233138,137449,154634.8433,175221.2137
,200935757,330294.8731,371412,,,424.6,,,307.11,207,,397.9265,131.5059615,68.77497817,233963,137449,155073.6594,175221.2137
,201191182,330738.0644,372252,,,424.6,,,298.14,207,,398.6975,116.4221646,75.34094981,234803,137449,155516.8507,175221.2137
,201448431,331184.7917,373068,,,424.6,,,321.91,207,,394.0985,129.2478313,74.00759132,235619,137449,155963.5779,175221.2137
,201706992,331627.4704,373899,,,424.6,,,324.46,207,,389.9815,143.8466141,88.9540993,236450,137449,156406.2566,175221.2137
,201960447,332068.7784,374712,,,424.6,,,295.41,207,,406.9975,64.03609841,12.80016479,237263,137449,156847.5646,175221.2137
,202218268,332500.5659,375538,,,424.6,,,303.22,207,,398.797,130.6861569,68.80516362,238089,137449,157279.3522,175221.2137
,202474272,332941.7305,376384,,,424.6,,,307.39,207,,400.841,121.7856227,55.09404522,238935,137449,157720.5167,175221.2137
,202727801,333373.5709,377198,,,424.6,,,304.37,207,,405.116,94.38714478,19.07215101,239749,137449,158152.3571,175221.2137
,202985558,333807.9816,378008,,,424.6,,,316.34,207,,399.055,117.2292813,54.57710303,240559,137449,158586.7679,175221.2137
,203238510,334248.5749,378813,,,424.6,,,313.05,207,,403.465,114.9869884,22.99520983,241364,137449,159027.3612,175221.2137
,203497451,334679.3142,379627,,,424.6,,,320.8,207,,390.799,143.8027121,88.62297755,242178,137449,159458.1005,175221.2137
,203753581,335114.2247,380453,,,424.6,,,315.92,207,,392.0865,154.5242169,87.71146244,243004,137449,159893.011,175221.2137
,204008412,335556.5189,381288,,,424.6,,,322.04,207,,401.6545,123.9557114,24.79017658,243839,137449,160335.3052,175221.2137
,204263889,336001.3377,382056,,,424.6,,,352.18,207,,379.63,185.3044187,108.1416418,244607,137449,160780.1239,175221.2137
,204515763,336446.1344,382799,,,424.6,,,336.15,207,,395.0115,129.611371,55.39681979,245350,137449,161224.9207,175221.2137
,204776071,336887.3123,383580,,,424.6,,,330.29,207,,396.257,139.6899635,56.46167772,246131,137449,161666.0985,175221.2137
,205032357,337323.9238,384339,,,424.6,,,342.94,207,,390.218,156.799287,74.15041656,246890,137449,162102.7101,175221.2137
,205287703,337764.879,385125,,,424.6,,,312.54,207,,396.611,122.2159908,70.01555526,247676,137449,162543.6653,175221.2137
,205545277,338199.1865,385921,,,424.6,,,342.03,207,,382.4705,169.3371462,103.4477151,248472,137449,162977.9727,175221.2137
,205799198,338636.0611,386725,,,424.6,,,324.69,207,,393.611,137.5368093,74.56876779,249276,137449,163414.8473,175221.2137
,206056384,339078.2838,387542,,,424.6,,,301.25,207,,402.0735,110.1765288,54.19304404,250093,137449,163857.0701,175221.2137
,206313724,339523.4878,388384,,,424.6,,,298.61,207,,406.359,96.17493384,19.23875565,250935,137449,164302.274,175221.2137
,206572400,339966.2183,389246,,,424.85,,,294.01,206,,407.202,89.46591474,17.86004888,251797,137449,164745.0046,175221.2137
,206825632,340412.6589,390106,,,424.85,,,296.09,206,,403.0995,112.7305722,54.47663283,252657,137449,165191.4452,175221.2137
,207079481,340854.1438,390944,,,424.85,,,298.34,206,,406.408,112.98285,22.59600929,253495,137449,165632.9301,175221.2137
,207339312,341297.8525,391798,,,424.85,,,301.06,206,,395.869,136.5662345,82.56082388,254349,137449,166076.6388,175221.2137
,207594425,341737.7103,392657,,,424.85,,,317.15,206,,399.046,140.4456033,55.28062395,255208,137449,166516.4965,175221.2137
,207848902,342176.2472,393493,,,424.85,,,301.86,206,,397.6255,132.810995,77.94811014,256044,137449,166955.0334,175221.2137
,208106508,342619.5597,394336,,,424.85,,,294.59,206,,407.073,92.6721204,18.5291897,256887,137449,167398.346,175221.2137
,208362200,343050.4579,395180,,,424.85,,,303.49,206,,401.6125,130.6107572,55.95047023,257731,137449,167829.2441,175221.2137
,208617377,343491.798,395997,,,424.85,,,305.79,206,,404.84,127.3233125,25.41440733,258548,137449,168270.5843,175221.2137
,208870502,343938.5296,396803,,,424.85,,,323.35,206,,394.4495,135.7974503,70.79802381,259354,137449,168717.3158,175221.2137
,209130219,344382.8632,397605,,,424.85,,,312.42,206,,396.063,124.1501655,73.87114647,260156,137449,169161.6494,175221.2137
,209384160,344819.7392,398414,,,424.85,,,315.21,206,,399.208,126.8611284,55.53077513,260965,137449,169598.5254,175221.2137
,209643037,345256.9882,399251,,,424.85,,,299.73,206,,402.3645,91.93691913,52.83608203,261802,137449,170035.7745,175221.2137
,209894488,345701.3096,400058,,,424.85,,,307.92,206,,404.4095,113.9097608,22.74279962,262609,137449,170480.0958,175221.2137
,210148212,346143.1529,400806,,,424.85,,,338.92,206,,391.646,154.2330496,69.2442325,263357,137449,170921.9391,175221.2137
,210408028,346582.0071,401591,,,424.85,,,317.54,206,,398.7365,126.9350558,55.44229291,264142,137449,171360.7933,175221.2137
,210666093,347015.1005,402399,,,424.85,,,305.45,206,,401.231,116.1328011,54.63129038,264950,137449,171793.8867,175221.2137
,210917853,347448.902,403178,,,424.85,,,331.24,206,,396.0695,122.3967418,54.82551865,265729,137449,172227.6883,175221.2137
,211172942,347896.8765,403978,,,424.85,,,295.15,206,,407.0465,94.05247206,18.80641148,266529,137449,172675.6628,175221.2137
,211426835,348338.8266,404750,,,424.85,,,332.9,206,,391.9875,151.9870718,75.52097403,267301,137449,173117.6129,175221.2137
,211685789,348768.9168,405535,,,424.85,,,337.66,206,,394.623,149.273991,58.01306121,268086,137449,173547.703,175221.2137
,211944678,349202.4487,406355,,,424.85,,,310.12,206,,396.2145,135.3201596,76.9063802,268906,137449,173981.235,175221.2137
,212200529,349637.256,407172,,,424.85,,,317.39,206,,396.28,132.6232178,66.7834171,269723,137449,174416.0423,175221.2137
,212459535,350072.5496,408008,,,424.85,,,307.29,206,,404.6105,99.46147948,19.88505506,270559,137449,174851.3359,175221.2137
,212716235,350514.9221,408885,,,424.85,,,301.81,206,,401.631,124.2307285,58.35708302,271436,137449,175293.7083,175221.2137
,212971983,350956.131,409740,,,424.85,,,313.79,206,,399.4885,137.6454354,57.2083079,272291,137449,175734.9173,175221.2137
,213229387,351391.3683,410609,,,424.85,,,284.97,206,,404.8895,89.74390843,57.18880629,273160,137449,176170.1546,175221.2137
,213481844,351832.2248,411456,,,424.85,,,288.49,206,,408.3785,86.78865076,17.36191558,274007,137449,176611.0111,175221.2137
,213734987,352273.6424,412277,,,424.85,,,313.03,206,,403.4735,102.6953217,20.53287541,274828,137449,177052.4286,175221.2137
,213997090,352712.9646,413143,,,424.85,,,295.24,206,,403.6645,108.0929341,50.33055846,275694,137449,177491.7509,175221.2137
,214247084,353150.0829,413973,,,424.85,,,331.09,206,,396.9755,145.0227634,49.32902315,276524,137449,177928.8692,175221.2137
,214504844,353595.4579,414805,,,424.85,,,306.96,206,,404.5295,119.9827421,23.9579445,277356,137449,178374.2442,175221.2137
,214759942,354035.9054,415634,,,424.85,,,316.88,206,,395.4275,123.3533364,72.1054122,278185,137449,178814.6916,175221.2137
,215014142,354477.8766,416439,,,424.85,,,308.84,206,,396.7855,133.4318343,74.58962706,278990,137449,179256.6628,175221.2137
,215274548,354923.2843,417294,,,424.85,,,315.35,206,,395.5655,124.458939,73.28929516,279845,137449,179702.0706,175221.2137
,215530871,355366.3826,418125,,,424.85,,,293.9,206,,407.2975,86.15979341,17.23763814,280676,137449,180145.1689,175221.2137
,215785368,355815.1122,418964,,,424.85,,,305.29,206,,401.271,114.3983649,54.48673838,281515,137449,180593.8985,175221.2137
,216042396,356251.1258,419818,,,424.85,,,314.09,206,,395.8265,132.5723271,73.88513804,282369,137449,181029.912,175221.2137
,216298576,356679.099,420630,,,424.85,,,296.85,206,,402.8715,110.0556564,55.00187827,283181,137449,181457.8852,175221.2137
,216546937,357118.5866,421387,,,424.85,,,341.13,206,,390.2465,160.1171855,76.00353421,283938,137449,181897.3729,175221.2137
,216808060,357563.988,422141,,,424.85,,,356.38,206,,380.1585,192.5197018,102.0334707,284692,137449,182342.7743,175221.2137
,217061977,358007.495,422897,,,424.85,,,332.39,206,,395.5985,142.3018549,56.74087083,285448,137449,182786.2812,175221.2137
,217315958,358449.4418,423680,,,424.85,,,322.36,206,,394.0805,141.3919743,74.90510426,286231,137449,183228.228,175221.2137
,217574540,358881.8987,424441,,,424.85,,,327.6,206,,396.637,138.2097681,56.30115657,286992,137449,183660.6849,175221.2137
,217824494,359315.8892,425153,,,424.85,,,350.21,206,,388.683,147.718333,73.80412191,287704,137449,184094.6755,175221.2137
,218088652,359752.5791,425918,,,424.85,,,361.53,206,,383.1295,185.0598528,88.13788859,288469,137449,184531.3653,175221.2137
