serial_timesteps,nupdates,clipfrac,policy_loss,eprewmean,eplenmean,policy_entropy,value_loss,curbestlen,time_elapsed,approxkl,explained_variance,curbestrew,total_timesteps,epbestrew,epbestlen,fps
882688,431,0.016485214,-0.00040499424,88.575,276.21,0.53073144,292.2552,109,23440.917778253555,0.002133029,0.29685574769973755,109.3,56492032,111.2,90,2344
884736,432,0.0391407,0.0011417131,88.396,278.0,0.5366742,278.48267,132,23496.33980536461,0.0031732535,0.31721383333206177,107.0,56623104,111.2,90,2365
886784,433,0.060577393,0.0021152657,89.57,266.26,0.51781905,285.76636,129,23551.676425218582,0.0050326223,0.32533764839172363,107.3,56754176,111.2,90,2368
888832,434,0.07375908,0.004141554,90.186,260.1,0.5055721,286.5078,97,23606.438675880432,0.006455923,0.2996743321418762,110.5,56885248,111.2,90,2393
890880,435,0.055419922,0.0020710719,88.12799999999997,290.69,0.5070761,279.43835,114,23661.13533306122,0.004621081,0.32067471742630005,108.8,57016320,111.2,90,2396
892928,436,0.040708542,0.0014955597,92.47,247.27,0.5043865,275.27264,88,23717.006833791733,0.004006349,0.3229951858520508,111.4,57147392,111.4,88,2346
894976,437,0.027479172,0.000647817,93.59499999999998,246.03,0.51079476,265.49994,106,23773.69375181198,0.002672935,0.3432351350784302,109.6,57278464,111.4,88,2312
897024,438,0.0019817352,-0.0001535764,93.46600000000001,247.32,0.5086921,277.24042,125,23829.285712242126,0.001184572,0.3091636300086975,107.7,57409536,111.4,88,2357
899072,439,0.036384583,0.0016001294,91.32300000000001,258.74,0.50104696,264.5896,119,23884.430645942688,0.0033414396,0.31574898958206177,108.3,57540608,111.4,88,2376
901120,440,0.021411896,0.00040801775,97.67199999999998,225.28,0.49263054,261.56934,123,23938.841814041138,0.0021324228,0.3206997513771057,107.9,57671680,111.4,88,2409
903168,441,0.039102554,0.0010826912,93.82800000000002,243.7,0.49415228,262.68527,111,23994.195364952087,0.0034258836,0.29784107208251953,109.1,57802752,111.4,88,2368
905216,442,0.04648781,0.0011359584,97.396,228.04,0.49222118,254.22,113,24050.26523566246,0.0039283433,0.29555201530456543,108.9,57933824,111.4,88,2337
907264,443,0.022201538,0.00047228264,98.15700000000001,220.43,0.48685217,254.46259,114,24107.060906887054,0.0020576005,0.30098026990890503,108.8,58064896,111.4,88,2307
909312,444,0.020908356,0.00057965744,96.124,240.76,0.49272865,259.17487,126,24162.238463401794,0.0021481642,0.30957257747650146,107.6,58195968,111.4,88,2375
911360,445,0.03087616,0.00076606136,95.725,244.75,0.49358892,259.13416,110,24218.380205869675,0.0028670838,0.30650222301483154,109.2,58327040,111.4,88,2334
913408,446,0.01817894,0.00036654322,88.73600000000002,274.6,0.5007863,255.60085,115,24273.529578208923,0.001865929,0.32490992546081543,108.7,58458112,111.4,88,2376
915456,447,0.023889542,0.00039028487,89.22699999999999,269.69,0.49316603,263.73123,119,24328.284888505936,0.0023801497,0.3009459972381592,108.3,58589184,111.4,88,2393
917504,448,0.0056705475,-0.00035792546,89.04900000000002,261.46,0.5098106,259.0996,115,24383.01223230362,0.001182876,0.32148754596710205,108.7,58720256,111.4,88,2395
919552,449,0.008024216,-0.00015885082,94.08699999999999,251.12,0.49731615,251.27844,118,24437.396580457687,0.0012566012,0.321030855178833,108.4,58851328,111.4,88,2410
921600,450,0.027988434,0.00093308685,92.0,241.96,0.4967275,245.61069,116,24492.350533008575,0.0025677374,0.32894426584243774,108.6,58982400,111.4,88,2385
923648,451,0.017145157,0.0002601269,97.543,226.57,0.48638776,243.61806,118,24546.992300510406,0.0018917042,0.3280508518218994,108.4,59113472,111.4,88,2399
925696,452,0.0114860535,5.5880446e-05,95.33099999999999,238.68,0.48614913,240.15468,104,24603.31800174713,0.0015456271,0.328100323677063,109.8,59244544,111.4,88,2327
927744,453,0.009260178,9.344262e-05,94.57599999999998,236.22,0.48503518,240.20056,108,24659.6960272789,0.0017468816,0.3319751024246216,109.4,59375616,111.4,88,2324
929792,454,0.015403748,0.00017803456,92.09200000000001,261.06,0.4732085,237.2662,108,24714.77502298355,0.0019449543,0.33114320039749146,109.4,59506688,111.4,88,2379
931840,455,0.0030918121,-0.00011494144,96.50699999999999,226.92,0.47632143,242.22917,111,24771.359855413437,0.0010066183,0.3110719323158264,109.1,59637760,111.4,88,2316
933888,456,0.013082504,0.00013022186,91.73200000000001,254.65,0.48418036,241.36316,126,24826.948215007782,0.0015465397,0.32662492990493774,107.6,59768832,111.4,88,2358
935936,457,0.033096313,0.00082458253,93.41400000000002,257.85,0.49000874,230.60625,105,24883.302895069122,0.0029393584,0.3246306777000427,109.7,59899904,111.4,88,2325
937984,458,0.048152924,0.002340716,92.87999999999998,263.19,0.48535612,228.66867,124,24938.723239660263,0.0039114445,0.3300599455833435,107.8,60030976,111.4,88,2365
940032,459,0.026651382,0.00047155103,96.455,227.44,0.47400817,222.68312,104,24993.33699297905,0.002501864,0.3270339369773865,109.8,60162048,111.4,88,2400
942080,460,0.006372452,-0.0002787325,96.03999999999998,231.59,0.4797889,224.47888,113,25049.70918917656,0.0013531501,0.332707941532135,108.9,60293120,111.4,88,2325
944128,461,0.015554428,0.00022490845,97.86300000000001,223.37,0.47616726,224.76918,123,25104.746754407883,0.0016380912,0.3504887819290161,107.9,60424192,111.4,88,2382
946176,462,0.022794724,0.00022536611,97.789,224.11,0.46631676,225.63887,113,25159.12505507469,0.0021253177,0.3466120958328247,108.9,60555264,111.4,88,2410
948224,463,0.024158478,-0.00034818702,97.86100000000002,213.38,0.46472493,226.63815,121,25215.186453819275,0.002456546,0.332069456577301,108.1,60686336,111.4,88,2338
950272,464,0.037210464,0.0014956271,96.93999999999998,232.6,0.46132922,222.0266,116,25271.461577415466,0.0030559346,0.33298999071121216,108.6,60817408,111.4,88,2329
952320,465,0.02703476,3.1518139e-06,95.896,243.04,0.4609171,218.30252,111,25327.652671337128,0.0027449268,0.32375675439834595,109.1,60948480,111.4,88,2332
954368,466,0.024972916,0.0006294011,98.465,217.35,0.4464577,216.12488,107,25383.207888364792,0.0023239173,0.3099803328514099,109.5,61079552,111.4,88,2359
956416,467,0.027807236,0.00056286936,90.68400000000001,255.12,0.45710543,212.18271,97,25438.54437851906,0.0024593964,0.33000755310058594,110.5,61210624,111.4,88,2368
958464,468,0.030750275,0.00029164684,92.016,251.81,0.4581587,210.3873,110,25493.688120365143,0.0028582457,0.3457184433937073,109.2,61341696,111.4,88,2377
960512,469,0.009881973,-0.00021089014,97.29,229.1,0.462711,218.04875,117,25549.01943421364,0.0015041709,0.3296077847480774,108.5,61472768,111.4,88,2368
962560,470,0.004415512,-0.0003382349,93.34700000000001,248.51,0.44945472,209.02855,124,25603.50385117531,0.0011377132,0.3396904468536377,107.8,61603840,111.4,88,2405
964608,471,0.021663666,0.00049023074,94.90799999999999,242.91,0.4538858,211.30952,112,25658.296597480774,0.0020211746,0.3269403576850891,109.0,61734912,111.4,88,2393
966656,472,0.0337677,0.0011033129,92.74599999999998,244.51,0.45369828,207.13066,100,25712.828826904297,0.0030322727,0.3188939094543457,110.2,61865984,111.4,88,2403
968704,473,0.0476799,0.0015238917,95.138,240.61,0.45964953,191.92188,117,25767.74297261238,0.004058667,0.3562111258506775,108.5,61997056,111.4,88,2386
970752,474,0.028779984,0.00090558483,95.889,223.09,0.44168568,195.23024,115,25822.846583366394,0.002480303,0.35370737314224243,108.7,62128128,111.4,88,2378
972800,475,0.053129196,0.0024334502,96.569,226.3,0.44652474,191.37701,121,25877.8060233593,0.0046535437,0.3470255136489868,108.1,62259200,111.4,88,2384
974848,476,0.016216278,-5.906947e-05,99.259,209.41,0.44656834,182.62709,123,25934.462394714355,0.0016002059,0.3427937626838684,107.9,62390272,111.4,88,2313
976896,477,0.006072998,-0.0003601965,96.03400000000002,221.64,0.44079697,183.28305,110,25991.204506635666,0.0012328336,0.3521721363067627,109.2,62521344,111.4,88,2310
978944,478,0.009096146,-0.00046799757,98.53599999999999,216.64,0.44475412,186.49156,104,26048.61909723282,0.0015797544,0.3468332886695862,109.8,62652416,111.4,88,2282
980992,479,0.005302429,-1.1890425e-06,95.81900000000002,223.79,0.44534954,186.87714,108,26103.582964897156,0.0011182295,0.3625926375389099,109.4,62783488,111.4,88,2384
983040,480,0.0045871735,-8.094577e-05,95.215,239.84,0.44218868,184.85036,100,26159.368853092194,0.0014510155,0.3688672184944153,110.2,62914560,111.4,88,2349
985088,481,0.020446777,0.0006202241,95.97399999999999,232.25,0.43165618,189.44731,118,26214.569764852524,0.0019183009,0.35535383224487305,108.4,63045632,111.4,88,2377
987136,482,0.040693283,0.001933266,92.65899999999999,265.4,0.4347185,192.19225,101,26269.453658103943,0.003574742,0.347844660282135,110.1,63176704,111.4,88,2388
989184,483,0.01622963,0.00046409405,89.04299999999999,251.51,0.43292317,183.40619,107,26324.815901517868,0.0017521433,0.364438533782959,109.5,63307776,111.4,88,2367
991232,484,0.012031555,2.8606823e-05,91.76399999999998,264.34,0.43660274,182.35095,126,26380.361543893814,0.0015119497,0.3586612343788147,107.6,63438848,111.4,88,2359
993280,485,0.020048141,0.0005419155,97.58199999999997,216.17,0.42958647,180.12247,102,26436.623457431793,0.0020717354,0.35209858417510986,110.0,63569920,111.4,88,2329
995328,486,0.01805687,-0.000103288534,92.85500000000002,243.42,0.43529943,176.11395,110,26491.84304189682,0.0020231802,0.4024243950843811,109.2,63700992,111.4,88,2373
997376,487,0.010480881,0.00028966472,93.60600000000001,245.92,0.44037768,180.23239,104,26546.512685775757,0.0012999817,0.38758546113967896,109.8,63832064,111.4,88,2397
999424,488,0.0035820007,-3.45468e-05,90.832,263.65,0.443837,184.32458,137,26601.166100025177,0.00082754437,0.37386053800582886,106.5,63963136,111.4,88,2398
1001472,489,0.0053138733,-8.356218e-05,98.362,208.37,0.43736616,182.62675,116,26655.883654117584,0.0013276277,0.3789174556732178,108.6,64094208,111.4,88,2395
1003520,490,0.003955841,-9.106095e-05,93.27599999999998,239.21,0.43996435,187.73373,116,26711.786413669586,0.0010241711,0.3726372718811035,108.6,64225280,111.4,88,2344
1005568,491,0.0050411224,-0.00018757029,95.763,234.36,0.43284443,190.27847,104,26767.27594923973,0.0012731357,0.3579317331314087,109.8,64356352,111.4,88,2364
1007616,492,0.0054397583,7.4937125e-05,95.32399999999998,238.75,0.44075355,190.93732,122,26823.489446878433,0.0011141272,0.36228054761886597,108.0,64487424,111.4,88,2331
1009664,493,0.0045833588,-5.5188964e-05,98.31299999999999,218.87,0.42640898,192.79497,117,26878.90318918228,0.00089101575,0.33896780014038086,108.5,64618496,111.4,88,2365
1011712,494,0.010351181,0.00013294151,95.06500000000004,231.33,0.4275864,181.7637,94,26933.35325241089,0.001553748,0.3815041184425354,110.8,64749568,111.4,88,2407
1013760,495,0.020149231,0.0005808864,87.39000000000001,288.06,0.43893656,180.61731,115,26987.592564105988,0.001877673,0.3819202184677124,108.7,64880640,111.4,88,2416
1015808,496,0.022886276,0.000539356,95.053,231.45,0.4331123,182.4311,110,27042.45201277733,0.0022267161,0.3715856671333313,109.2,65011712,111.4,88,2389
1017856,497,0.025522232,0.0006696389,97.075,221.24,0.42281643,181.60674,95,27098.927443027496,0.0022429936,0.36351335048675537,110.7,65142784,111.4,88,2320
1019904,498,0.011144638,-0.00012545398,95.33399999999997,228.64,0.42561826,177.07173,92,27153.635038375854,0.0014774909,0.3532365560531616,111.0,65273856,111.4,88,2396
1021952,499,0.013425827,0.00016424255,97.91000000000003,222.9,0.4234582,172.816,115,27208.294981956482,0.0014696801,0.37429267168045044,108.7,65404928,111.4,88,2398
1024000,500,0.0216465,0.00067441334,93.89999999999998,232.97,0.42236912,169.58548,121,27262.743665456772,0.0019283297,0.38351523876190186,108.1,65536000,111.4,88,2407
1026048,501,0.037513733,0.0017491586,91.85600000000002,253.41,0.41453356,169.94174,99,27317.421253681183,0.0034966157,0.37411564588546753,110.3,65667072,111.4,88,2398
1028096,502,0.027675629,0.00084462564,96.33800000000001,228.61,0.41038814,165.0621,110,27372.231733322144,0.0023717112,0.3739030957221985,109.2,65798144,111.4,88,2391
1030144,503,0.029340744,0.0011783995,96.972,232.28,0.4167921,174.47275,106,27427.207594394684,0.0025979707,0.36416763067245483,109.6,65929216,111.4,88,2384
1032192,504,0.028936386,0.000956125,94.88999999999999,243.09,0.42157042,171.13626,103,27481.724674463272,0.0026298708,0.3831685185432434,109.9,66060288,111.4,88,2404
1034240,505,0.0037403107,0.00015259029,92.62200000000001,255.76,0.42236936,175.80074,106,27537.569661140442,0.00069027056,0.36191678047180176,109.6,66191360,111.4,88,2347
1036288,506,0.036230087,0.0012396715,98.35200000000003,218.48,0.404257,165.50735,119,27593.22716832161,0.003337588,0.36447811126708984,108.3,66322432,111.4,88,2355
1038336,507,0.032266617,0.0013786908,95.82699999999998,243.73,0.4120258,163.84645,114,27649.99465751648,0.0026914026,0.3805221915245056,108.8,66453504,111.4,88,2308
1040384,508,0.041330338,0.0018851173,91.551,256.46,0.41284114,163.90698,115,27706.120530843735,0.0036997704,0.3709542155265808,108.7,66584576,111.4,88,2335
