n_updates,advstd,eplen,advmean,opt_vf,best_ext_ret,vpredmean,eprew,ups,opt_feat_var,rank,eprew_recent,vpredstd,total_secs,retmean,recent_best_ext_ret,opt_pg,retstd,ev,opt_ent,opt_tot,opt_clipfrac,tps,epcount,tcount,opt_dyn_loss,rew_mean,opt_approxkl
165,6.4444747,996.74,0.14491719,51.84748,346.3,-11.314738,-106.024,0.002166626839575132,0.17006883,0,-107.0903041825095,4.3695936,75691.9172027111,-11.169822,303.55,-0.58210534,8.065544,0.3615782856941223,1.2949585,51.26408,0.0,554.6564709312338,42189.0,42173856.0,0.062469214,-0.10087024,1.3045831e-12
166,6.297737,994.55,-0.010835029,23.488901,346.3,-10.627303,-110.26700000000001,0.0021509032198770497,0.23850475,0,-104.50171755725191,4.570375,76156.83816742897,-10.638139,330.45,0.004743759,8.008025,0.3815305829048157,1.2404892,23.492405,0.0,550.6312242885247,42451.0,42434298.0,0.08668423,-0.103019185,1.3940043e-12
167,6.4802914,997.04,0.15210657,24.134651,346.3,-11.161957,-102.1655,0.0021666006024491113,0.17179486,0,-102.95267175572519,4.7376013,76618.39070224762,-11.0098505,332.95,-0.40454227,8.275762,0.3868410587310791,1.2351002,23.728874,0.0,554.6497542269725,42713.0,42694891.0,0.06342604,-0.09848016,1.5209216e-12
168,7.261114,981.18,0.0064168386,24.540682,346.3,-9.752779,-83.30850000000001,0.002207389364816919,0.16860564,0,-96.90266159695818,5.042514,77071.41453933716,-9.746361,333.15,0.027267426,9.185352,0.37509363889694214,1.3038284,24.566645,0.0,565.0916773931312,42976.0,42954774.0,0.06134211,-0.09458256,1.4344376e-12
169,7.994429,991.3,0.13820672,68.21155,346.3,-10.144536,-78.3325,0.002189436095389481,0.16623892,0,-91.92383720930232,5.2442465,77528.15314984322,-10.00633,330.0,-0.7246589,10.100751,0.3735771179199219,1.2902354,67.485596,0.0,560.4956404197071,43234.0,43210204.0,0.060124595,-0.08960039,1.396248e-12
170,8.196756,991.99,0.2797821,3.810873,360.8,-10.404147,-85.431,0.00219524939178819,0.16541055,0,-90.4276923076923,6.076405,77983.6822590828,-10.124367,360.8,0.23012875,10.7652025,0.4202515482902527,1.2966728,4.0397053,0.0,561.9838442977766,43494.0,43467287.0,0.058333002,-0.08520867,1.6919162e-12
171,8.855716,989.06,0.1357778,65.78942,360.8,-9.3525,-77.6825,0.002169626334773224,0.17286856,0,-84.30785440613026,6.9106283,78444.59111881256,-9.216722,337.6,-0.73830914,11.833352,0.4399435520172119,1.2615259,65.04985,0.0,555.4243417019453,43755.0,43725268.0,0.06195011,-0.08169385,1.6813808e-12
172,8.841684,989.15,-0.05508612,26.144583,360.8,-8.050838,-90.70650000000002,0.0021700745369731982,0.16422649,0,-81.55681818181819,7.8826118,78905.40478348732,-8.105924,344.0,0.34460574,12.295928,0.4829323887825012,1.2780591,26.487911,0.0,555.5390814651387,44019.0,43984671.0,0.05975376,-0.07934873,1.725623e-12
173,8.901693,990.7,-0.28791392,5.8884053,360.8,-6.538635,-93.45450000000001,0.0021520193682523026,0.16614069,0,-80.95888030888031,8.712971,79370.08461618423,-6.826547,321.75,1.1459401,12.83908,0.5192963480949402,1.2994052,7.033046,0.0,550.9169582725895,44278.0,44240574.0,0.0595951,-0.0790001,1.8029845e-12
174,9.517624,985.8,0.022832152,47.84649,360.8,-7.3120756,-83.03400000000002,0.0021263481022324787,0.16664645,0,-69.82170542635659,9.303678,79840.37449908257,-7.2892437,343.8,-0.107843295,13.955906,0.5349057018756866,1.277752,47.73737,0.0,544.3451141715145,44536.0,44493675.0,0.059957877,-0.06781772,1.9059812e-12
175,10.262214,981.6,0.6471622,64.165405,360.8,-10.422278,-58.429500000000004,0.0022119599512615763,0.1707675,0,-62.1015503875969,8.91014,80292.4622502327,-9.775114,331.6,-0.85164416,14.60448,0.5062467753887177,1.2961006,63.312466,0.0,566.2617475229636,44794.0,44747059.0,0.06185193,-0.05903073,2.0236744e-12
176,11.391938,987.61,0.7307628,61.073883,360.8,-9.172426,-57.46900000000001,0.0022067987790420057,0.17134665,0,-37.36042471042471,10.920788,80745.60732603073,-8.441664,350.5,-0.6260056,17.020016,0.5520027279853821,1.2648662,60.446613,0.0,564.9404874347534,45053.0,44999230.0,0.06100643,-0.036962114,2.1796152e-12
177,12.217254,973.73,1.0569631,63.262638,360.8,-9.138238,-15.805,0.0022069048089915816,0.17004934,0,-20.899418604651164,12.185773,81198.73063063622,-8.081276,354.6,-0.81609136,18.934034,0.5836476981639862,1.276141,62.44527,0.0,564.967631101845,45311.0,45250434.0,0.063988164,-0.020298932,2.4213173e-12
178,12.913196,962.71,0.7984575,39.971127,360.8,-5.5660214,-6.919499999999999,0.0022198308556763088,0.17261168,0,-7.6397388059701505,14.479111,81649.21540403366,-4.767565,349.3,-0.10707538,21.336353,0.6337082982063293,1.2362424,39.862816,0.0,568.2766990531351,45579.0,45507682.0,0.061843485,-0.003154612,2.4978947e-12
179,12.701909,961.16,0.76309645,90.32068,360.8,-5.767889,15.193,0.0022116355819788384,0.17329873,0,-2.8417624521072797,17.06375,82101.36946058273,-5.0047946,339.75,-0.8104534,22.865448,0.6914123296737671,1.2435207,89.50898,0.0,566.1787089865826,45840.0,45760087.0,0.06186842,-0.0023048006,2.9553404e-12
180,11.671506,973.66,0.06839825,89.14653,360.8,-2.6563613,-35.8365,0.0022062816454887614,0.17676248,0,-23.445265151515148,19.008295,82554.62074971199,-2.5879633,331.45,-1.0437788,22.772467,0.7373160123825073,1.2248759,88.101524,0.0,564.808101245123,46104.0,46016498.0,0.06407224,-0.01832861,3.078026e-12
181,11.630978,971.15,0.08324034,104.64605,360.8,-2.6803615,-30.052500000000006,0.0022022138924458283,0.17425838,0,-14.569548872180452,19.350658,83008.70924830437,-2.5971212,342.5,-0.8675839,23.165518,0.7479141652584076,1.2225732,103.777245,0.0,563.766756466132,46370.0,46273539.0,0.062053025,-0.011895173,3.1044759e-12
182,11.459111,969.09,-0.2438455,55.681057,360.8,-0.8146628,-29.837000000000003,0.0021506234442627862,0.17870301,0,-23.472830188679247,20.370678,83473.69069480896,-1.0585082,341.25,0.3790617,23.628895,0.7648120671510696,1.2107666,56.058907,0.0,550.5596017312732,46635.0,46530195.0,0.064036705,-0.018128812,3.3011111e-12
183,11.338961,967.93,-0.15161307,70.142845,360.8,-1.38295,-32.173,0.0022207339723734785,0.18198803,0,-21.717241379310344,20.232706,83923.99226737022,-1.5345628,343.6,-0.055718355,23.416403,0.7655198127031326,1.1887667,70.08594,0.0,568.5078969276104,46896.0,46783592.0,0.066714555,-0.020484554,3.2548781e-12
184,11.416588,955.3,0.039693106,72.78267,360.8,-2.0346937,-2.1535,0.0022243236815806732,0.19079709,0,-15.385393258426967,20.785738,84373.56712388992,-1.9950007,358.85,-0.5536367,24.250238,0.7783638387918472,1.1637373,72.22787,0.0,569.4268624846524,47163.0,47040450.0,0.06793913,-0.013056347,3.2324165e-12
185,10.938809,976.09,0.11576718,59.812157,360.8,-4.296387,-48.4445,0.002213088176112158,0.17015184,0,-35.17548262548263,20.692575,84825.42440223694,-4.1806197,347.1,0.55700135,23.077192,0.7753149271011353,1.2502381,60.36791,0.0,566.5505730847125,47422.0,47291511.0,0.062818155,-0.03430215,3.710208e-12
186,11.728221,969.56,0.003374733,64.53898,360.8,-1.9552777,-13.495,0.002210342291490123,0.17481267,0,-21.06851851851852,20.899076,85277.84301805496,-1.9519031,350.15,0.4039938,24.317516,0.7673913687467575,1.2002405,64.94177,0.0,565.8476266214715,47692.0,47552480.0,0.061858933,-0.015654704,3.3364312e-12
187,10.913917,984.02,-0.45254803,43.675415,360.8,-1.9114393,-74.473,0.0021758288597188875,0.17298144,0,-41.61494252873563,19.984798,85737.43798828125,-2.3639867,352.9,0.5355172,22.420332,0.7630388885736465,1.2276881,44.209705,0.0,557.0121880880353,47953.0,47806419.0,0.06251075,-0.040591545,3.297443e-12
188,11.707245,974.02,-0.16515659,88.72064,360.8,-2.1081238,-46.108000000000004,0.002212841909857772,0.17394179,0,-26.3893536121673,19.59168,86189.34555363655,-2.2732806,343.5,-0.11982428,23.21669,0.7457219958305359,1.2260454,88.599594,0.0,566.4875289235896,48216.0,48061355.0,0.06341378,-0.024641335,3.3746881e-12
189,11.97845,948.64,-0.19731572,56.91299,360.8,-0.5327412,-2.6650000000000027,0.0022147726439595513,0.18456773,0,-18.0637037037037,20.57109,86640.85916733742,-0.7300568,352.7,0.09810998,24.247175,0.7559499442577362,1.2179315,57.009884,0.0,566.9817968536452,48486.0,48320472.0,0.06813956,-0.014228281,3.3376338e-12
190,12.007299,961.69,-0.24857482,77.27501,361.35,0.04122859,4.288999999999999,0.002183397246926152,0.17246054,0,-15.781439393939392,21.516079,87098.86102724075,-0.20734619,361.35,0.4484294,24.967003,0.7687094360589981,1.2131904,77.72223,0.0,558.9496952130949,48750.0,48575012.0,0.06021437,-0.014150049,3.4113066e-12
191,11.453742,970.29,-0.53221685,52.18507,361.35,1.4857193,-27.799500000000002,0.002183941225918089,0.16981515,0,-25.809022556390982,21.946316,87556.74880743027,0.9535025,341.85,0.89718276,24.75273,0.7858842462301254,1.1770823,53.081078,0.0,559.0889538350308,49016.0,48832802.0,0.060251623,-0.01916661,3.6276609e-12
192,11.649954,979.29,-0.43274218,57.420204,361.35,0.18560573,-52.0195,0.0022101402251829493,0.1715284,0,-25.851515151515155,21.396791,88009.20878648758,-0.2471366,356.7,0.37851894,24.514853,0.7741657346487045,1.2234538,57.7975,0.0,565.795897646835,49280.0,49089982.0,0.06248274,-0.023822295,3.505845e-12
193,11.902741,974.43,-0.46689516,61.777103,361.35,1.3341044,-39.345000000000006,0.0022117806893296632,0.16907962,0,-17.779166666666658,22.3233,88461.33317875862,0.8672096,353.75,0.23973069,25.356936,0.7796563804149628,1.1991941,62.015636,0.0,566.2158564683938,49544.0,49343141.0,0.062744655,-0.015238833,3.8496333e-12
194,11.844324,956.54,0.01385203,81.14781,361.35,-1.571223,-17.764,0.0021787828479323482,0.18337665,0,-18.097955390334572,21.766111,88920.30503129959,-1.5573714,348.9,0.14283799,25.203333,0.7791463285684586,1.1627036,81.28949,0.0,557.7684090706811,49813.0,49602366.0,0.063333586,-0.014634893,3.5418517e-12
195,10.819591,970.25,-0.5707011,84.4656,361.35,-0.85449237,-40.630500000000005,0.0021876447269978823,0.17875977,0,-42.71597744360902,20.621157,89377.4176454544,-1.4251934,344.9,-0.19378097,22.877615,0.7763338983058929,1.1870466,84.27063,0.0,560.0370501114578,50079.0,49860922.0,0.061437443,-0.039568685,3.736841e-12
196,11.269438,978.51,-0.41111764,68.67109,361.35,-0.5651988,-42.88399999999999,0.002199433239164403,0.17207767,0,-30.208812260536398,20.692894,89832.0802295208,-0.9763164,335.65,0.7389799,23.80061,0.7758037596940994,1.1293288,69.40894,0.0,563.0549092260871,50340.0,50114456.0,0.06056313,-0.027369585,3.4614369e-12
197,11.277459,969.98,-0.59194493,106.33753,361.75,0.69499415,-38.099500000000006,0.0021358202122634387,0.18328889,0,-26.360227272727276,20.91752,90300.2844324112,0.10304935,361.75,-0.76111144,23.722416,0.7740019708871841,1.1703485,105.57525,0.0,546.7699743394403,50604.0,50369239.0,0.0638302,-0.024839772,3.6043284e-12
198,11.150242,949.92,-0.7738719,79.556755,361.75,1.3767117,-16.559,0.0021464437312482304,0.17994665,0,-31.787735849056602,20.692638,90766.17132496834,0.60283977,360.8,0.8546684,23.741758,0.7794318497180939,1.1787195,80.41025,0.0,549.489595199547,50869.0,50625775.0,0.062731385,-0.028651228,3.3758647e-12
199,11.264177,976.8,-0.5449266,80.83394,361.75,-0.39746127,-37.423,0.002236311940247278,0.17923495,0,-36.308143939393936,20.193764,91213.33613324165,-0.9423879,341.75,0.16103822,23.015165,0.7604640275239944,1.1602771,80.99382,0.0,572.4958567033032,51133.0,50882544.0,0.062286433,-0.03143303,3.8331933e-12
200,11.333914,972.18,-0.45799506,52.927467,361.75,-0.6518373,-29.818500000000004,0.0022205030506084423,0.17788617,0,-29.85665399239544,20.104418,91663.68453502655,-1.1098325,343.0,0.39680186,23.44282,0.7662561982870102,1.1567799,53.323112,0.0,568.4487809557613,51396.0,51136919.0,0.067402676,-0.029065814,3.8440522e-12
201,11.169846,974.89,-0.37057295,33.291775,361.75,-0.7324992,-24.317000000000004,0.0021614522642042716,0.17595184,0,-33.25905660377359,20.279343,92126.33643651009,-1.1030723,343.9,1.224115,23.384514,0.77184097468853,1.1725385,34.514717,0.0,553.3317796362935,51661.0,51394600.0,0.06334207,-0.02947701,4.050599e-12
202,12.005799,970.36,-0.07072292,77.45286,361.75,-0.5099455,-27.730500000000003,0.0021871547134408352,0.17340182,0,-11.495817490494295,21.34105,92583.55146288872,-0.5806684,338.15,-0.21772361,25.229029,0.773545429110527,1.1585685,77.23398,0.0,559.9116066408538,51924.0,51649080.0,0.061502624,-0.0097466735,3.727853e-12
203,12.128427,952.53,-0.12290534,66.26226,361.75,-0.80391335,-0.6064999999999986,0.0022029751057201456,0.17760402,0,-20.10166666666667,21.601467,93037.48305630684,-0.9268186,346.05,0.32311654,25.23745,0.7690500020980835,1.1549615,66.58422,0.0,563.9616270643572,52194.0,51908744.0,0.06389104,-0.01400457,4.095428e-12
204,12.217376,958.08,-0.44290298,75.58367,361.75,1.7259232,-6.550999999999998,0.002190097756909322,0.17561361,0,-5.847556390977442,22.693779,93494.08367919922,1.2830206,358.75,0.57303894,26.290123,0.7840413302183151,1.1692562,76.15554,0.0,560.6650257687863,52460.0,52163435.0,0.06123355,-0.0041008005,4.057421e-12
205,12.421928,955.25,-0.11639852,76.61825,361.75,-0.43622106,-12.3495,0.0022046536663853805,0.17837937,0,-5.434774436090225,22.181223,93947.66966199875,-0.5526197,338.75,0.6454846,26.316288,0.7771930247545242,1.1286216,77.2626,0.0,564.3913385946574,52726.0,52418272.0,0.06017686,-0.0031858115,4.4463253e-12
206,12.299543,960.65,-0.093467735,98.94416,361.75,-0.050941765,-13.9465,0.002195229552741909,0.18656564,0,-9.801305970149254,22.533978,94403.20288801193,-0.1444094,353.8,-0.27167597,26.319342,0.7816124111413956,1.1566446,98.671326,0.0,561.9787655019287,52994.0,52675237.0,0.06765685,-0.0049084984,4.4020868e-12
207,12.570829,959.18,-0.00478057,95.41121,361.75,0.7829084,-5.9385,0.002145588813361679,0.18715078,0,-0.7046296296296307,23.699665,94869.2754149437,0.7781279,358.9,-0.39148006,27.7445,0.7947070449590683,1.1502572,95.01858,0.0,549.2707362205899,53264.0,52934579.0,0.06549717,0.008286812,4.3257585e-12
208,12.860606,962.51,-0.109347306,67.79088,361.75,1.2679019,-13.002000000000002,0.002145213649777824,0.17308141,0,6.476277372262773,24.604462,95335.42945051193,1.1585543,347.9,0.40939796,28.525831,0.7967426478862762,1.1754062,68.199104,0.0,549.174694343123,53538.0,53195437.0,0.06133863,0.010542045,4.7035735e-12
209,13.207681,932.14,0.16228057,68.241104,361.75,1.844142,36.445,0.002162560719616696,0.17821501,0,18.031801470588235,25.118002,95797.84421229362,2.006422,351.6,0.44273517,29.488504,0.7993922829627991,1.1187661,68.682724,0.0,553.6155442218742,53810.0,53452272.0,0.06252309,0.0236605,4.518966e-12
210,13.150526,946.72,-0.11757155,68.71699,361.75,2.5171168,15.762,0.002163180712842318,0.18377987,0,20.738703703703706,24.25982,96260.12644052505,2.399545,353.4,0.5332493,28.86331,0.792415976524353,1.1448716,69.24909,0.0,553.7742624876335,54080.0,53706729.0,0.06359234,0.025483292,4.78109e-12
211,13.337151,939.19,0.1147522,137.8237,361.75,3.570014,13.473999999999997,0.0021557867002805764,0.18321183,0,38.46324626865671,26.80314,96723.99422478676,3.684767,351.5,-1.6159649,31.376541,0.819317564368248,1.108613,136.20662,0.0,551.8813952718275,54348.0,53957309.0,0.061897006,0.041749064,4.567535e-12
212,12.435298,963.95,-0.4928933,79.120895,361.75,2.5881536,-2.1694999999999993,0.0021570693621868215,0.17814106,0,-2.963533834586467,26.588163,97187.58617854118,2.0952601,351.95,0.214919,29.122934,0.8176767379045486,1.101539,79.33471,0.0,552.2097567198263,54614.0,54211751.0,0.0647243,-0.00076890626,5.0453548e-12
213,13.499015,955.93,-0.510826,82.717575,361.75,6.334898,-5.005499999999999,0.002198697598633294,0.18263175,0,21.705978260869568,29.32555,97642.40088367462,5.824072,355.2,0.222049,32.38331,0.826235219836235,1.1020852,82.93852,0.0,562.8665852501232,54890.0,54473674.0,0.06421199,0.03170458,4.9400527e-12
214,13.410491,936.54,-0.41920182,110.35282,361.75,6.688639,35.7615,0.002230902748039107,0.17943072,0,42.279291044776116,29.696459,98090.64991688728,6.269438,359.6,-0.31643414,33.301746,0.8378356844186783,1.1119261,110.03528,0.0,571.1111034980114,55158.0,54724138.0,0.06413022,0.045686025,4.992248e-12
215,13.737081,934.51,-0.17186822,77.15475,367.05,5.602148,48.7615,0.002243540781215849,0.18527964,0,46.60454545454545,29.85005,98536.373929739,5.4302797,367.05,1.1340802,33.871895,0.8355211913585663,1.1123811,78.28771,0.0,574.3464399912574,55433.0,54982236.0,0.066923805,0.05402724,5.4478123e-12
216,13.490136,927.9,0.031474117,66.577385,367.05,4.645747,42.128499999999995,0.0021633838472088123,0.18584695,0,39.50645756457565,28.852606,98998.6127512455,4.6772213,350.55,0.24967207,32.857582,0.8314372897148132,1.1417255,66.82591,0.0,553.826264885456,55704.0,55233792.0,0.06812725,0.044435516,5.5878735e-12
217,14.073555,933.86,-0.14455357,94.25258,367.05,7.1981425,50.659,0.002139082261614558,0.18407285,0,58.08489208633093,30.448738,99466.10295391083,7.0535893,363.05,-0.010670318,34.583904,0.8344002813100815,1.1364003,94.24077,0.0,547.6050589733269,55982.0,55491030.0,0.066115804,0.06804172,5.8682907e-12
218,13.899744,921.02,0.49621344,104.862816,367.05,3.3932018,61.1065,0.0021745816018749987,0.17840895,0,58.047826086956526,29.918783,99925.961530447,3.889415,352.6,-1.3016824,34.59024,0.8385245651006699,1.1432927,103.55999,0.0,556.6928900799998,56258.0,55746665.0,0.06390223,0.066210955,5.9154955e-12
219,14.499649,925.64,0.9561941,91.91402,367.05,2.9474897,56.35949999999999,0.002156282140265117,0.17519231,0,87.72992831541218,31.121859,100389.72273373604,3.9036846,354.9,-0.254351,36.7105,0.8439964652061462,1.1339861,91.65853,0.0,552.00822790787,56537.0,56002309.0,0.0652182,0.09843634,5.8659982e-12
220,13.835001,915.04,1.0575163,125.610825,367.05,1.2950916,74.628,0.0021936991040574874,0.18602087,0,63.06073943661972,32.775234,100845.57376551628,2.3526082,361.2,-2.3506083,37.013653,0.8602877259254456,1.099546,123.25912,0.0,561.5869706387167,56821.0,56264551.0,0.06717189,0.076552995,5.8591504e-12
221,13.945547,925.46,0.7649942,115.12829,367.05,1.0841933,83.263,0.0021682600582548263,0.19181217,0,56.84065934065934,32.13379,101306.77305579185,1.8491875,348.65,-1.192251,36.321564,0.8525848686695099,1.068329,113.93497,0.0,555.0745749132356,57094.0,56520297.0,0.067746386,0.06508256,5.9835895e-12
222,13.552467,912.44,1.0746107,105.34364,367.05,0.76918936,79.0295,0.002152563045438879,0.18685766,0,66.75531135531136,33.4805,101771.33552336693,1.8437998,361.45,-1.5270673,37.586018,0.869987815618515,1.03653,103.81554,0.0,551.0561396323529,57367.0,56771453.0,0.06562912,0.07253953,6.359698e-12
223,13.6347685,932.07,0.9571765,98.622665,367.05,1.2320338,52.297,0.002199987423425091,0.19429278,0,60.57906137184116,34.339035,102225.88357639313,2.1892104,353.95,-0.6579581,38.11118,0.8720056414604187,1.0900425,97.963615,0.0,563.1967803968233,57644.0,57029526.0,0.071677245,0.07116423,6.4825103e-12
224,12.941574,943.03,0.45183092,74.701904,367.05,1.541497,35.25899999999999,0.0021922507123743073,0.1803242,0,40.43247232472324,33.487026,102682.03578305244,1.9933281,347.5,0.5941018,36.457314,0.8739900439977646,1.1116927,75.29489,0.0,561.2161823678227,57915.0,57284026.0,0.06329691,0.046715382,6.2768553e-12
225,13.660363,927.79,1.4122876,96.92847,367.05,0.03243247,69.397,0.0021620527747738642,0.19962893,0,84.80035335689045,34.481743,103144.55918288231,1.4447201,357.55,-1.249176,39.60454,0.881030797958374,1.0787066,95.678215,0.0,553.4855103421093,58198.0,57542726.0,0.07270538,0.098138794,7.023828e-12
226,12.851876,938.37,1.0977857,80.256325,368.55,-1.2098483,37.8415,0.002103081244292089,0.1812344,0,43.665625000000006,35.264206,103620.05198788643,-0.1120625,368.55,-1.4972517,38.122467,0.8863495588302612,1.0997341,78.75797,0.0,538.3887985387747,58470.0,57797445.0,0.06575302,0.05066271,6.8149327e-12
227,13.085716,942.98,0.7696261,99.89431,368.55,1.9946164,38.830000000000005,0.0022202233155893657,0.19631058,0,53.72678571428571,37.968403,104070.45713090897,2.764242,361.2,-1.0946832,40.26281,0.8943701088428497,1.0428097,98.798584,0.0,568.3771687908776,58750.0,58056826.0,0.069856405,0.06549652,6.573133e-12
228,13.068683,927.98,1.3540598,104.818794,368.55,-1.5469164,46.596000000000004,0.0021997394377739044,0.19066426,0,61.698154981549806,35.63963,104525.05642700195,-0.19285622,359.65,-0.94642633,39.010384,0.8877714946866035,1.0959743,103.87127,0.0,563.1332960701195,59021.0,58306255.0,0.06604404,0.0659778,6.6840374e-12
229,12.622874,930.41,0.9877473,68.42842,370.45,0.34078375,45.22999999999999,0.0022284744659752517,0.19735815,0,53.221554770318015,37.35821,104973.79389977455,1.3285311,370.45,0.30066973,40.233105,0.9015650227665901,1.0938418,68.728,0.0,570.4894632896644,59304.0,58567640.0,0.06888182,0.06384461,7.0898435e-12
230,12.921202,918.87,0.8379461,79.99382,370.45,4.130279,90.82650000000001,0.002230157081968932,0.19689587,0,71.9106884057971,40.433357,105422.19280767441,4.9682255,363.55,-1.1190284,42.72495,0.9085375741124153,1.0755786,78.87372,0.0,570.9202129840465,59580.0,58821354.0,0.07108682,0.0818691,7.2039575e-12
231,13.605403,906.76,0.6677274,86.97006,370.45,7.0408473,88.00550000000001,0.002211614959365981,0.18948568,0,97.63594306049822,41.961895,105874.35108041763,7.7085743,360.2,-0.12018891,44.689457,0.9073143154382706,1.094159,86.84878,0.0,566.1734295976912,59861.0,59077065.0,0.06589995,0.11240215,7.1521365e-12
232,13.241096,917.78,0.5426107,63.0696,370.45,5.5723987,71.638,0.002179628673859804,0.17860396,0,78.54336917562723,40.475796,106333.14482450485,6.115008,363.3,-0.029283233,43.034534,0.9053297117352486,1.1240649,63.039192,0.0,557.9849405081098,60140.0,59332734.0,0.06579991,0.089119144,7.0536914e-12
233,12.788217,924.77,0.09935784,77.84861,370.45,5.415616,50.94999999999999,0.0022132773273686756,0.18433161,0,62.48314814814815,38.7445,106784.96348619461,5.514975,351.05,0.3176361,41.065403,0.9030232205986977,1.0799185,78.16517,0.0,566.5989958063809,60410.0,59581897.0,0.06787268,0.06702537,6.9955747e-12
234,12.58097,932.72,0.38890418,72.7514,370.45,2.8403928,56.20800000000001,0.0022085692709290154,0.18759222,0,44.70685920577617,36.15253,107237.74529981613,3.2292974,354.45,0.30235058,38.86195,0.8951957076787949,1.0565424,73.0527,0.0,565.393733357828,60687.0,59838988.0,0.07030105,0.05271838,7.1458664e-12
235,12.900694,919.21,0.11232046,96.106094,370.45,7.0119715,76.8755,0.0021826251585103144,0.18837026,0,64.99732142857142,38.965744,107695.90917468071,7.1242914,363.8,-1.0597794,41.477993,0.9032634273171425,1.0607156,95.04526,0.0,558.7520405786405,60967.0,60096840.0,0.06807802,0.075552166,7.085773e-12
236,13.02059,942.27,-0.079846695,71.78431,370.45,5.0234613,29.3275,0.0021525597920460993,0.18398474,0,51.184397163120565,36.98175,108160.4723443985,4.943614,346.2,0.31078914,39.6855,0.8923540785908699,1.0948747,72.094,0.0,551.0553067638015,61249.0,60359407.0,0.06728151,0.063231446,7.260821e-12
237,12.66887,926.9,-0.42471656,76.1629,370.45,6.4394684,28.1235,0.0021551088531788286,0.19192816,0,29.909963099630996,38.034252,108624.4860291481,6.0147505,347.7,0.17337967,39.27721,0.8959613963961601,1.0598568,76.33522,0.0,551.7078664137802,61520.0,60612723.0,0.06873314,0.037882403,7.57325e-12
238,12.851304,929.14,-0.09162231,79.85736,370.45,6.3527994,43.080499999999994,0.0021588058978467355,0.20362484,0,60.07168458781362,37.72283,109087.70507121086,6.261177,360.35,0.741375,40.538876,0.8995034918189049,1.0618286,80.59767,0.0,552.6543098487642,61799.0,60869885.0,0.072955616,0.070060596,7.657275e-12
239,12.843014,918.89,0.29286286,85.81345,370.45,4.618896,67.931,0.0021266824780758415,0.19121814,0,60.71195652173913,38.281525,109557.92101097107,4.911759,363.5,-0.29058105,40.659584,0.9002281501889229,1.058778,85.52181,0.0,544.4307143874154,62075.0,61124366.0,0.07008198,0.066454746,7.074241e-12
240,12.318353,927.29,0.06397393,82.105576,370.45,4.7303996,55.015,0.0021516732859716823,0.19073462,0,43.17100371747212,38.13702,110022.67558431625,4.7943735,360.75,0.40141127,40.013325,0.90522450953722,1.079612,82.505905,0.0,550.8283612087507,62344.0,61374633.0,0.06788377,0.04710146,7.604124e-12
241,12.585329,930.56,0.30300936,96.03426,370.45,4.1834507,38.087,0.00218101037226975,0.19734867,0,47.846085409252666,39.16517,110481.17867660522,4.4864597,354.7,-0.472449,41.04943,0.9060028195381165,1.0648797,95.56075,0.0,558.338655301056,62625.0,61636185.0,0.0718694,0.059583016,7.574157e-12
242,12.819512,921.11,0.406246,92.07602,370.45,4.9954195,63.736,0.0022370727509136152,0.19289045,0,62.60945454545454,39.179398,110928.19140768051,5.401665,366.5,-0.6441559,41.73772,0.9056622311472893,1.0587741,91.4308,0.0,572.6906242338855,62900.0,61891371.0,0.06725781,0.07110081,7.966424e-12
243,12.477163,941.72,-0.473015,95.97869,370.45,5.6876884,12.5745,0.00219728680825953,0.19836469,0,23.659239130434784,38.46222,111383.2981312275,5.2146735,356.65,-0.419571,39.4689,0.9000640511512756,1.0117375,95.558105,0.0,562.5054229144397,63176.0,62150245.0,0.07109016,0.032210805,8.0782395e-12
244,12.936224,947.53,-0.7585131,79.126305,370.45,8.69528,14.2,0.0022093830492798546,0.19469638,0,38.61654411764706,38.973976,111835.91317248344,7.936767,352.0,0.0488094,40.140034,0.8961372971534729,1.0656514,79.17405,0.0,565.6020606156427,63448.0,62404386.0,0.0712267,0.04397938,8.310554e-12
245,12.84082,915.3,-0.600784,74.86669,370.45,8.993652,65.4135,0.0022133993907097723,0.19086769,0,54.81920289855073,38.307186,112287.70691752434,8.392867,358.35,-0.037982285,40.343807,0.8986947983503342,1.0622137,74.827644,0.0,566.6302440217017,63724.0,62658220.0,0.07022252,0.061286207,7.9025475e-12
246,13.097878,916.39,-1.0713242,77.88219,370.45,11.251423,77.6325,0.002250553110741371,0.19314818,0,48.30107526881721,38.452255,112732.04213237762,10.180099,357.75,0.47028705,40.388504,0.8948313370347023,1.0548455,78.35142,0.0,576.141596349791,64003.0,62917810.0,0.06910528,0.060297143,7.563321e-12
247,12.84555,922.38,-0.8239064,77.25658,370.45,11.062525,52.23199999999999,0.0022098424750465013,0.18832356,0,57.38090909090909,39.13546,113184.56307506561,10.238618,355.4,1.4000493,40.912582,0.9014193639159203,1.0162604,78.65561,0.0,565.7196736119043,64278.0,63171604.0,0.06357468,0.06445359,7.776516e-12
248,12.671147,934.81,-0.58535516,89.77888,370.45,8.180055,23.978000000000005,0.0022074277030973634,0.19033246,0,42.99017857142857,34.973404,113637.57904410362,7.594699,364.45,0.88547,37.82884,0.8878017961978912,0.990844,90.66335,0.0,565.101491992925,64558.0,63431114.0,0.06696671,0.052954625,8.088933e-12
